Price,Bed,Bath,Area,HouseURL,Description,Type,Built,Lot
"$245,000 ",3 bds,1 ba,"2,015 sqft",https://www.zillow.com/homedetails/22-E-Clear-Lake-Manor-Rd-North-Branford-CT-06471/2072104018_zpid/,"NEED MORE ROOM? LOVE THE LAKE LIFE? Let the country roads of North Branford take you home to this snugly sheltered three-bedroom ranch with over 2,000 square feet of living space that’s reasonably priced and ready for immediate occupancy. This retreat for all seasons nestled among towering trees has been seasoned with love and care over the years. The impressive stonework paves the way to the entrance where you discover an inviting living room with a stone fireplace for those chilly fall and winter nights. Come home to prepare meals quickly and efficiently in the farm-style kitchen with contemporary conveniences. Company coming? Host your holiday feasts in style in the banquet-sized dining room created for congeniality. There is also a large garden room with built-in bookshelves and several glass sliders that look out over the back yard. The master bedroom is spacious yet intimate and the attic bedroom has a commanding view of the treetops. Natural materials and neutral colors lend subtle elegance to the main bath. The beautifully wooded grounds provide shady comfort and privacy. Got a green thumb? Beat high food prices by planting and picking your own fruit, vegetables, and herbs in the garden. This is more than a home…it’s a LIFESTYLE! It may not be perfect but that’s why you can buy this home for just $275,000. Someone is bound to love this home…if that's YOU, then schedule your private tour and GOBBLE UP THIS DEAL TODAY…BEFORE IT’S SOLD!",SingleFamily,1945,"27,878 sqft"
"$1,099,000 ",5 bds,5 ba,"2,846 sqft",https://www.zillow.com/homedetails/25-Waterside-Dr-Guilford-CT-06437/58898162_zpid/,"Welcome home to this DIRECT WATERFRONT property located in the sought out neighborhood of Sachems Head.  The home features about 100 feet of sandy beach with spectacular views of Thimble Islands and Long Island Sound from almost every room.  The possibilities are endless for this spacious home which boasts 5 bedrooms, 5 full baths, wet bars and 3 levels of livable space.  Great opportunity to live year-round or use as an investment property.  Enjoy your summer days swimming, kayaking, or relaxing on your own private beach.  This home is conveniently located, just minutes away from Guilford Green which offers fine dining and shopping.  Put your personal touches and make this your dream home. Schedule YOUR private showing today.  This home WILL NOT last!",SingleFamily,1968,"8,712 sqft"
"$1,500,000 ",1 bd,2 ba,"1,149 sqft",https://www.zillow.com/homedetails/136-Neck-Rd-Guilford-CT-06437/58897042_zpid/,"Discover at the intersection of Madison's Circle Beach and Guilford's Grass  Island, a rare coastal retreat. How many have longed for a place to immerse in nature away from home and  work, not a vacation place, but a place to think.  These places are called ""Third Spaces"".  Many achievers have them, where is yours?  It could be here in  Guilford, Connecticut. In 1971, a young, later to become iconic modernist architect in the New Haven  community, Vincent Amore, AIA, designed and built a coastal retreat for he and  his family immersed in salt air, marsh fragrances and sun soaked views of the  ever-changing, delightful southernmost Sound in New England.   Biophilia or ""Love of Life"" is architecturally expressed in this Amore designed and  built retreat. Known by area sailors it is akin to being aboard a moored fully  outfitted yacht.  It is now time for this unique property to pass on and inspire  others.  A one bedroom, one and a half bath home, it has expansive space as it  blurs the line of indoors and out. A truly biophilic architectural experience through  its exquisite design detail and its magical refuge and prospecting position in  coastal nature. This property will be offered immediately with access only to digital interior video  allowing exterior previews, by appointment only, in advance of a June opening  for serious buyers to tour its interior.",SingleFamily,1971,"10,454 sqft"
"$825,000 ",4 bds,4 ba,"4,123 sqft",https://www.zillow.com/homedetails/362-West-St-Guilford-CT-06437/61806034_zpid/,"Custom built in 2001, this home offers space, privacy, and incredible indoor and outdoor living areas. The driveway leads you to the exquisite property filled with curb appeal: from the covered front porch to the sprawling 3.81 acres with beautiful landscaping. Entering in through the foyer, you’ll notice masterful craftsmanship, including wide-board flooring, crown molding, and wainscotting in the dining room. The two-story stone fireplace with insert is a highlight in the family room, which is open to the kitchen and breakfast nook. This open flow, along with built-in speakers that run inside and out, is ideal for entertaining. A separate formal dining room and living room provide areas for intimate gatherings or quiet relaxation. Enjoy prepping meals in the kitchen with double oven, gas stovetop, granite countertops and breakfast bar. At the end of the day, retreat to the master ensuite with two walk-in closets, conveniently located on the first level. Savor time outside, where you can enjoy the serene property, which abuts a land trust, from the deck, screened-in cedar porch,  or covered front porch. An inground pool and extensive gardens can be enjoyed in warmer months, and the barn can be used for anything you desire. Additional features include a 3-car garage with stairs to the bonus room, walk-up attic, central vac, laundry chute, alarm system, and 4-zone hydro air  system. Seller requests closing to take place after June 15. Showings to begin Thursday April 22.",SingleFamily,2001,"165,963 sqft"
"$850,000 ",4 bds,3 ba,"3,918 sqft",https://www.zillow.com/homedetails/18-Lantern-Hill-Ln-Guilford-CT-06437/58903175_zpid/,"A great place to call home! Classic colonial home located in one of the most desirable neighborhoods in Guilford, just 2 miles from the historic Guilford Green.  Thoughtfully designed and impeccably maintained, situated on cul-de-sac this is an entertainer’s dream with plenty of space for all.  The gracious foyer opens to a bright, spacious kitchen with 2 inch marble counters leading to a beautiful sunroom with cathedral ceiling, propane fireplace, designer lighting and a dining space that seats 12. Off the sunroom lies an expansive wrap-around deck, perfect to entertain, take in nature or relax in the 6 person salt water hot tub!  The private rolling lawn with mature plantings, fire pit and trampoline make a private oasis. Back inside, is the welcoming family room with dual sided wood burning fire place.  The spacious great room with soaring cathedral ceiling will be a favorite hang out space.  The living room, used as an office, elegant dining room and powder room complete the 1st level.  Up the stairs, a serene master bedroom with en-suite and soaking tub welcome you.  Down the hall are 3 additional sizable and thoughtfully designed bedrooms and a 2nd full bath.  The walk-up attic, accessed through bedroom #4, awaits your finishing touches.  The lower level basement has a finished rec room on 1 side and a work bench/storage on the other.  Sliders access the backyard and a shed with generous 6 foot double doors.  The large 2 car garage completes the lower level.",SingleFamily,1994,"65,340 sqft"
"$424,900 ",3 bds,2 ba,"1,208 sqft",https://www.zillow.com/homedetails/5025-Durham-Rd-Guilford-CT-06437/58901097_zpid/,"North Guilford Ranch situated on 1.84 acres bordering state land offers a country feel. The house is 2-3 bedrooms, 2-full baths, family room, eat-in kitchen & dining room. Forced warm air heat & air conditioning. Whole house generator included. Laundry is on the first floor with an unfinished basement for storage. The detached one-car garage is accessed via the patio. Further Behind the house is a 24 x 32 two-story 2-car garage with an in-law situation/home office or studio above. Utilities for the garage/home office are separate. This is perfect for a contractor, artist, home office & business or guest house. The 1.84 acre yard is level with the state land next to it makes you feel as if you are living on hundreds of acres.",SingleFamily,1949,"80,150 sqft"
"$749,000 ",4 bds,2 ba,"4,800 sqft",https://www.zillow.com/homedetails/264-Granite-Rd-Guilford-CT-06437/58899540_zpid/,"""Granite Lodge"" - Your own private retreat! This completely renovated charming country log home sits on 4.5 acres of secluded wooded property. The main house features an open floor plan - large entry foyer opens to a great room and gourmet eat-in kitchen with fireplace and a wall of windows. The large Living Room has an enormous granite fireplace and expansive space for you and your guests to relax. The adjacent family room expands the entertainment space. One bedroom is located on the main floor, and the remaining 3 are on the second floor. The beautifully appointed 2nd floor MBR has its own kitchenette, and a fireplace. Abundance of windows and French doors in the house bring the outdoors inside. Spectacular grounds have professionally landscaped gardens. A large lawn, perfect for games and activities, is adjacent to a hot tub and a one of a kind swimming pool that has been constructed with the granite ledge as its floor.  The guest house has a renovated state-of-the art kitchen, a guest bedroom, loft bedroom, and expansive modern bathroom - a perfect place for visitors, renters or an amazing in law house.  ""Granite Lodge"" was an old quarry property. An old quarry pool on the property is perfect for fishing and frogging.  This property is a must see oasis!",SingleFamily,1972,"196,020 sqft"
"$1,620,000 ",4 bds,3 ba,"3,315 sqft",https://www.zillow.com/homedetails/179-197-Prospect-St-Guilford-CT-06437/2076956866_zpid/,"Waterfront-A rare opportunity! This home is perfectly positioned to offer a scenic front view of Long Island Sound and a peaceful back view of South Bay. Breathtaking views from every room. This home is located in the highly prestigious Sachem’s Head Association and steps away from the Sachem’s Head Yacht Club. This historic home 3315 sq ft home was once the boathouse to founding members of the Yacht Club. Smell the salt air, watch the sailboats drift by, and fish off your dock. When the temperature rises take a dip in the water and rinse off in the outside shower. Walk down the street and go clamming for dinner. Have your morning coffee on the back deck and watch the incredible activity in the bay: Osprey, Bald Eagles, Blue, White Heron, and Cormorant all searching for breakfast. In the evening have a glass of wine while you watch the exceptional sunsets on the second level deck.  Enjoy your winter evenings in front of a cozy fire after a long brisk walk along the waterfront. A large yard overlooks a Monet style bridge. The home offers a professional style office with built-ins, an attached library, and one of the best views!  Many updates. Welcome to Barefoot, welcome home",SingleFamily,1930,"14,374 sqft"
"$4,200,000 ",5 bds,4 ba,"4,540 sqft",https://www.zillow.com/homedetails/8-Island-Bay-Cir-Guilford-CT-06437/58902077_zpid/,"UNEXPECTED PARADISE this private waterfront sanctuary set high above Long Island Sound is a rare opportunity for the discerning Buyer to own a truly unique and special property that offers tranquility and inspiration with its sweeping views of the sea and its specialty trees, gardens, natural landscaping and infinity pool all on TWO PARCELS of 2.45 acres of direct waterfront. Begin your day on the expansive deck watching the rising sun illuminate the water and the sea begin to sparkle, refresh and reset with a swim in your infinity pool with waterfall, and wind down your evening in the spa with the moonlight dancing on the water in front of you. Beautifully designed, this classically elegant 4500 sf/5 BR/3.5 bath shingle style home was built by renowned Lyme craftsman, Skip Broom, with superior construction, distinctive detail and ever-changing scenery from every room. Sunlit living spaces open to the nature around you, inviting both relaxation and entertaining, while a separate studio is perfect for yoga, dance, meditation, art or music. An expansive wraparound deck, 2nd floor balcony, stone patios and terraces, a variety of gardens, specialty trees, plus a flat open expanse of lawn surrounded by fully mature landscaping all combine for a slice of heaven. Kayak, boat, paddle board and fish right in front of your home. Minutes to the historic Guilford Green with its charming array of restaurants and shops. Only second time this land has been offered to the public.",SingleFamily,2001,"106,722 sqft"
"$2,750,000 ",4 bds,6 ba,"5,684 sqft",https://www.zillow.com/homedetails/27-Sachems-Ave-Guilford-CT-06437/58897012_zpid/,"Waterfront homes today play a grander role than ever in promoting and preserving healthy relationships between family, friends and neighbors; offering a safe harbor to congregate without many of the health concerns that have brought vacation travel, for the most part, to a standstill. Imagine breakfast on one of your numerous decks, walks along the water and picnics on your large grassy yard.   Then again, there’s nothing quite like being able to sit quietly in a room, on a deck or on a beach, gaze at the water and gather one’s thoughts in today’s tumultuous world. On the water, the scenery constantly changes; yet is dependably serene.   Perched safely on Vineyard Point this grand, waterfront estate, boasts spectacular views of the Connecticut Shoreline all the way to Hammonasset State Park and across the Sound to Long Island. Walls of new Marvin windows overlooking the water offer views that surpass any piece of artwork that might adorn one’s walls. Dozens of French doors beckon you to step out for a breath of sea air with your morning cup of coffee or evening cocktail.  27 Sachems Avenue nestled privately in Guilford, Connecticut’s Community of Vineyard Point, just across Bloody Cove from Sachems Head, offers the perfect environment for such gatherings. The location boasts a four bedroom home with a finished third floor; perfect for accommodating numerous cousins longing to once again spend time together.",SingleFamily,1987,"16,552 sqft"
"$1,175,000 ",3 bds,2 ba,"3,279 sqft",https://www.zillow.com/homedetails/85-Boston-St-Guilford-CT-06437/174500042_zpid/,"An unquestionable treasure among Guilford's array of antique homes, The Thomas Burgis II House, constructed between 1707 and 1735, was lovingly modernized, preserved and restored.  Listed on the National Register of Historic Places and awarded a Certificate of Merit for its modernization and preservation by the Guilford Preservation Alliance, it is situated on perhaps the most attractive site in the vicinity of Guilford's much acclaimed Town Green.  Occupying approximately one acre, the property includes four well preserved mid-19th Century outbuildings - a large ""English Barn"", a corn-crib, a carriage house used as a two car garage and a ""3 seater outhouse"".  The house has three bedrooms, a study/bedroom, a keeping room/dining room, a dining room/bedroom, kitchen, mudroom, full attic and two cellars.  There is a massive central chimney, four fireplaces and an 18th century bake oven.  Centrally air conditioned and heated with natural gas, remotely controlled, it has low voltage lighting with state of the art fixtures.  Of particular note is the property itself.  Landscaped with a stream and bridge which together with its trees (including a espaliered pear and very old Quince) and perennial gardens has been the subject of local admiration and garden tours.  The property is of unusual beauty and landscaped with unusual effectiveness.",SingleFamily,1707,"39,204 sqft"
"$949,000 ",4 bds,3 ba,"3,432 sqft",https://www.zillow.com/homedetails/1-Whitfield-St-Guilford-CT-06437/58896992_zpid/,"New Assessment, taxes reduced!!!!! treasure on the Guilford green, The Lydia Chittenden House. An ideal location for enjoying the charm and convenience of village life. The very gracious 1886 home has many original architectural features plus modern amenities, including a 2 story front entry with grand staircase and banister. This spacious home boasts 4 bedrooms, 6 fireplaces, 2.5 baths, a library, large family room, and a full walk-up attic, fully floored and insulated with expansion possibilities.  The yard is private and has an inviting stone patio that looks out to a large level yard with wonderful mature trees and shrubbery.  Many updates to the home include central air, natural gas, and a new septic system.  Truly a gracious estate that you can call home. Possible bed and breakfast or in home office.",SingleFamily,1886,"13,939 sqft"
"$4,450,000 ",5 bds,5 ba,"6,411 sqft",https://www.zillow.com/homedetails/133-Old-Quarry-Rd-Guilford-CT-06437/58898869_zpid/,"PICTURESQUE NARROWS ISLAND- Your own calm, breathtakingly beautiful world. Cross a charming wooden bridge to this private waterfront compound & leave everything else behind. A heavenly 1.42 acre peaceful, natural setting on Guilford’s dramatic coast. This elegant 6400+ sf Classic shingle style home provides panoramic views, and 920’ of frontage on Long Island Sound with luxurious lawn, gardens, mooring, dock, and sandy beach. Your first impression of the scale and beauty of this home registers as you step into the gracious double height foyer and look straight through to the water. High ceilings, exceptional proportions and architectural detail set this stylish home apart from the rest. You can offer luxurious space to houseguests, keep a private oasis for yourself with flexible work and study spaces throughout. Additional guest or studio space awaits final touches over the separate garage. In an area of storied islands reached only by boat, reach this unique island getaway by car! Guilford offers a historic village green surrounded by shops and fine dining. Yale University is close by and NYC is 88 miles away, easily accessed via I-95. Close to major airports and 15 minutes from private aviation at Tweed/New Haven.",SingleFamily,1999,"61,855 sqft"
"$1,125,000 ",3 bds,3 ba,"4,170 sqft",https://www.zillow.com/homedetails/12-Spring-St-Guilford-CT-06437/58901471_zpid/,"Step inside this stunning 3-bedroom Colonial and fall in love. This spacious home on a double lot is the perfect blend of indoor and outdoor living with breathtaking views of the marsh and the Long Island Sound beyond. The main level features an open floor plan that is just made for entertaining and takes full advantage of the incredible water views. The living room has a beautiful brick-faced, gas-burning fireplace and soaring vaulted ceilings with exposed beams, and flows right into the dining area. Step past the large center island, complete with a built-in wine fridge and enter into your spacious eat-in kitchen with custom-made, maple cabinets and granite counter tops. The main level also features a full bath, renovated, with a leathered marble countertop, and two large bedrooms. Head upstairs to enter the sanctuary that is the master suite. Vaulted ceilings, a walk-in dressing room with a custom closet system, Palladian windows, a full bath with tub and walk-in shower, a secluded office, and enchanting views of the water are just a few of the highlights of this space. Also on this level is the perfect office space, with lovely French doors to allow quiet privacy.  The full finished basement has an additional family room with its own full bath, an abundance of storage space and sliders out to the back yard. Once outside, relax in your hot tub, gather round the stone fire-pit, or rinse off in your outdoor shower complete with hot and cold water!",SingleFamily,1998,"15,681 sqft"
"$1,590,000 ",3 bds,4 ba,"5,312 sqft",https://www.zillow.com/homedetails/2-Woods-Way-Guilford-CT-06437/2077358483_zpid/,"A Secluded Village Awaits in ""The Woods."" Experience impeccable craftsmanship in our elegant private village of five unique, luxury homes bordering a land preserve. Cluster type development – no common walls! Groundskeeping, snow plowing taken care of. Secluded setting, but business owners will be ecstatic to both live & work in this alternative to big city living. Walk to luxury office space on the grounds! In this campus-like atmosphere, also walk to the dentist, salon, restaurant, and more! The moment you enter this whimsical retreat, you'll feel an immediate sense of calm, connection, and security. Step through the high-arched stone entries to interiors etched in elegance: a blend of formal, casual, and comfortable. All aspects of our homes showcase rare quality and design that immediately demands attention. The home's heart and soul is the open-air, high-walled courtyard - an extension of the living space with elaborate stonework and an elegant custom stone fireplace soaring 20-feet - creating a solid old-world core, beautifully complimenting the home. Choose a completed home or customize these substantially finished sophisticated residences to match your lifestyle. Schedule a showing to experience all this unique property has to offer, but please feel welcome to drive by; GPS does not yet recognize Woods Way address as it is a new road. See the Woods Way Street sign at the corner of 2614 Boston Post Road & Woods Way.  Go to end to the secluded private residences.",SingleFamily,2020,"104,108 sqft"
"$2,800,000 ",5 bds,4 ba,"4,540 sqft",https://www.zillow.com/homedetails/41-Shell-Beach-Rd-Guilford-CT-06437/58899735_zpid/,"WATERFRONT SANCTUARY ~ This private seaside retreat in an idyllic setting high above Long Island Sound is a rare opportunity to own a truly unique and special property that offers tranquility and inspiration with its sweeping views of the sea and speciality trees, perennial gardens, and abundance of nature on 1.36 acres of direct waterfront. Begin your day with the sun rising over the water in front of you on your balcony in your MBr suite high above LIS, take in the sunlit days on the expansive deck watching the sea sparkle, and wind down your evening with a glass of wine in the gardens with the moonlight dancing on the water in front of you. Beautifully designed, this classically elegant 4500 sf/5 BR/3.5 bath shingle style home was built by renowned Lyme craftsman, Skip Broom, with superior construction, distinctive detail and ever-changing scenery from each room. Sunlit living spaces open to the nature around you, inviting both relaxation and entertaining while a separate studio building with its performance-level cork floors and 360 degrees of windows are perfect for yoga, dance, meditation, art, music, or an office.",SingleFamily,2001,"59,241 sqft"
"$1,688,000 ",3 bds,5 ba,"5,480 sqft",https://www.zillow.com/homedetails/45-Scenic-View-Dr-Guilford-CT-06437/58905212_zpid/,"This custom home has extraordinary craftsmanship throughout! The setting is picturesque. Over 4.5 acres including access to the lake for a kayak or canoe. Enter the foyer with 22’ ceilings and slate floor, and you’ll notice the natural light streaming in. The living room has 14’ ceilings and a sandstone fireplace,1of 4 fireplaces in this home. Two sets of French doors open to a fieldstone floored porch. The dining room has coffered ceilings and leads to a chef's kitchen complete with SS Viking refrigerator and stove with 6 burners, griddle, grill, and double ovens. There’s a limestone sink, built-in microwave, copper bar sink, ice machine and beverage frig plus a two-tiered island with limestone counters and farm sink. The Tulikivi soapstone fireplace has a pizza oven built-in. Maple cabinetry with pull-out drawers provide loads of storage. Hand carved oak doors lead to the family room with cathedral ceiling with 20’ beams, field stone fireplace, and rosewood floors. The flow continues outside to the curved bluestone patio. A new resistance lap pool is heated and fenced. The Master bedroom wing has a gas fireplace and French doors to a balcony. The bath is luxurious with radiant heated floors and 2 full vanities. The list of amenities include a Vermont slate roof, copper gutters, Brazilian cherry floors with African wenga trim, 4 fireplaces, detached barn for horses, workshop or car storage, and a brand new HVAC system. An additional 3.71 lot is available for purchase.",SingleFamily,2000,"196,020 sqft"
