"Price","Bed","Bath","Area","HouseURL","Description","Type","Built","Lot"
"$799,000","3 bds","2 ba","1,975 sqft","https://www.zillow.com/homedetails/128-Clinton-St-Fairfield-CT-06824/57297631_zpid/","Only 0.4 Miles to the sand at Jennings Public Beach, an even shorter walk to the South Benson Town Marina and a quick 1.1 Miles to the MetroNorth Train.  Walk or ride your bike to just about anything you need!  Located on a lovely Fairfield Beach Neighborhood street, this charming 7 room, 3 bedroom, 2 bath colonial has so many updates that you need only to move right in!  Updated eat in kitchen, two beautifully renovated full bathrooms, formal dining room, large living room with wood-burning fireplace, screened porch, 3 generous sized bedrooms with ample closet space, partially finished lower level (perfect for playroom) with heated 300+ SF non-finished section of basement as well, new garage door, security system, fresh exterior paint, high-efficiency boiler and gas hot water heater, CT Basement Systems triple safe sump pump and air dehumidification system, professionally landscaped/maintained fenced yard with brick patio and deck. Photos are pre-tenant and show virtual staging. Tenant lease in place until 6/30/21.  Rental income is $5500. Close soon and collect income!","Single Family Residence","1933","4,791 sqft"
"$479,000","3 bds","2 ba","1,592 sqft","https://www.zillow.com/homedetails/335-Oakwood-Dr-Fairfield-CT-06824/57294224_zpid/","Delightful 3 bedroom split level home on quiet, convenient cul-de-sac in the University area.  Hardwood floors throughout.  Renovated eat in kitchen with white cabinets, granite counters, subway tile back splash & stainless steel appliances.  3 Bedrooms located all together on the 2nd floor.  Full bath.  Finished lower level great for playroom or office.  Laundry Room.  Split system air conditioning.  Newer vinyl siding, windows & roof.  1 car detached garage.  Private back deck & yard.  Fantastic location close to shopping, schools, town, beaches & train.  Must see!","Single Family Residence","1961","6,098 sqft"
"$399,000","2 bds","1 ba","896 sqft","https://www.zillow.com/homedetails/15-Rockland-Rd-Fairfield-CT-06825/57289932_zpid/","Well maintained Cape Cod home located in charming Stratfield.  Short walk to Stratfield Elementary school.  Front to back living room with fireplace and french door leading to a sun-filled enclosed porch.  Formal dining room with built-in hutch.  Hardwood floors. Two bedrooms located on second floor with ceiling fans and walk-in closets.  Full tiled bath on second floor. Unfinished basement with interior access includes washer and dryer, sump pump and room for storage.  Great curb appeal with many flowering perenials.  Large deck with plenty of room for entertaining.  One-car detached garage.","Single Family Residence","1934","5,227 sqft"
"$1,849,000","4 bds","4 ba","4,646 sqft","https://www.zillow.com/homedetails/265-Warner-Hill-Rd-Southport-CT-06890/57299358_zpid/","Welcome home to this classically designed home by noted architect Jack Franzen.  Constructed by Kaesmann Builders for their personal residence, the superior craftsmanship is evident throughout. Located in the prestigious Southport area of Fairfield, and in a neighborhood with other high end homes, it is sited on one of the highest points in Fairfield with distant views of woodlands.  The oversized entry leads to the living room that is currently an in-home office.  The spacious kitchen with top-of-the-line appliances has a custom built pizza oven, a large marble island and Caesar stone counters.  It opens out to a deck overlooking the back gardens.  The adjacent family room with wood burning fireplace and custom wet bar is perfect for relaxing and entertaining.  The mud room has built-in cabinetry for a washer and dryer.  There is a first floor bedroom with adjacent bath for guests or an exercise room.  The master suite features a walk in closet and a sumptuous marble bath.  Two additional large bedrooms with a jack and jill bath complete the second level.  Basement, originally built in 1956, is unfinished.  Whole house generator in place.  265 Warner Hill provides its' owners with a quiet, country feel, yet everything that Fairfield has to offer; great schools, restaurants and beaches are within minutes of this home.  Easy NYC commute.","Single Family Residence","2015","51,836 sqft"
"$500,000","3 bds","2 ba","2,004 sqft","https://www.zillow.com/homedetails/473-High-St-Fairfield-CT-06824/58782809_zpid/","Welcome to 473 High St - a bright and airy 3/4 bedroom Cape with plenty of updates located in the heart of Fairfield. Walking through the front door you'll notice a fully renovated kitchen to your left, featuring granite counter tops and newer cabinetry. The main living room/family room features hardwood flooring throughout, along with an office/bedroom flex space, and a full bath. Upstairs you'll find three large bedrooms that have been dormered out for additional living space, including an over-sized master with walk in closets. The basement features additional finished living space with a walkout that leads to a large secluded backyard with exclusive access to additional land, offering great space for family gatherings. Too many updates to list - central air (2014), roof (2012), updated electrical (2012), Trex decking - this is the premiere value in Fairfield for the discerning Buyer.","Single Family Residence","1944","6,534 sqft"
"$280,000","3 bds","1 ba","1,375 sqft","https://www.zillow.com/homedetails/130-Ridgely-Ave-Fairfield-CT-06825/57291198_zpid/","Attn BUILDERS !! This 1375 sq ft house needs remodeling , the house has 3 bedrooms and one bath, large Living Rom, Remodeled kitchen, perfect for young family, Gas heat and newer windows, Sold AS IS, Cash Offers or conventional loan preferred! SOLD AS IS. Brokers partners!","Single Family Residence","1919","4,791 sqft"
"$499,000","4 bds","2 ba","2,794 sqft","https://www.zillow.com/homedetails/88-Stratfield-Rd-Fairfield-CT-06825/57290513_zpid/","Look no further for a Stratfield Road classic! This impressive Tudor style home, overlooking Brooklawn Country Club’s greens, will meet all your needs - with room for growth. The large, yet cozy, living room and dining room have amazing craftsmanship in the millwork and wooden details. The kitchen has been remodeled with stainless steel appliances, a large gas stove and custom cabinetry. A sun room greets you with its cozy gas fireplace, where you can watch as the sunsets stream through the large windows. In addition to an oversized 2 car attached garage, there is a large outbuilding - perfect for a studio – or perhaps further living space, if vetted through the town (and the recently passed temporary living space ordinance). A deck with twinkling lights further enhances the charm of this home, and is across from the back entrance, with its bright and pleasing mudroom, offering lots of opportunity for your creativity. 4 bedrooms and 1.5 bathrooms complete the home, with a large third floor walk up space, which could be converted to even MORE living space! Extra privacy is afforded by a lot off to the side of the house, which is owned and maintained by the state and town. Not many gems like this offer you existing space with the room for expanding – come see and dream of the possibilities!","Single Family Residence","1916","9,583 sqft"
"$425,000","3 bds","2 ba","1,210 sqft","https://www.zillow.com/homedetails/431-Wilson-St-Fairfield-CT-06825/57289937_zpid/","Classic cape in quintessential Fairfield neighborhood on the outside with a renovated modern and stylish interior.  Refreshingly open layout. Beautiful hardwoods in every room and painted in designer colors. Totally remodeled kitchen with modern cabinetry, stainless steel appliances, honed granite counter tops, glass subway tile, and large walk in pantry.  Quality lighting and fixtures throughout. Beautifully updated bathrooms. Flat yard, partially fenced in for privacy. One car attached garage with direct access into the house. Natural gas connection done in 2018 with new furnace and hot water tank installed. Newer windows and roof, and plenty of storage. Phenomenal Stratfield location! LIVE on MLS, April 23rd. SHOWINGS BEGIN APRIL 24TH. Masks required.","Single Family Residence","1937","7,840 sqft"
"$6,950,000","6 bds","8 ba","12,455 sqft","https://www.zillow.com/homedetails/581-Sasco-Hill-Rd-Fairfield-CT-06824/57301937_zpid/","Spectacular Sasco Hill. Custom built in 2010, this Mark Finlay designed home offers a Classic Connecticut facade outside and a modern, open floor plan inside. Perfect for todays lifestyle with both public and private spaces cleverly and expertly built and arranged. High ceilings and abundant windows flood the house with natural light. The deep property offers extensive outdoor space in the backyard with covered porches, balconies, salt water pool/hot tub, outdoor fireplace and amazing post and beam party barn with its own kitchen, full bath and sleeping loft. Geothermal Heating and Cooling system. Wonderful finished lower level with home theater, wine cellar, gym and lots of storage. Finished third floor as well offers en suite guest bedroom and playroom currently fitted with bunk beds. Stairs take you to the widow's walk where you can take in stunning views of Southport Harbor, Long Island Sound and the Manhattan skyline. Prepare to make no compromises to live on Fairfield's premier street. Sasco Hill at it's very best!","Single Family Residence","2010","71,874 sqft"
"$525,000","3 bds","3 ba","2,396 sqft","https://www.zillow.com/homedetails/120-Crane-St-Fairfield-CT-06825/57291380_zpid/","The best home to dream about is one that offers everything you've been hoping for. Looking for a bright, updated colonial located in a quiet neighborhood just minutes to schools, shops and train? Relax with friends and family in the living room equipped with a wood-burning fireplace before sitting down for a nice dinner in the large dining room. The eat-in kitchen with stainless steel appliances and plenty of counter space makes day to day meal preparation a breeze. The family room completes this level and makes for the perfect at-home office or playroom. Retreat up to the spacious master suite with a large walk-in-closet and updated full bath. Two additional spacious bedrooms & another updated full bathroom complete this level. The lower level is finished, heated and adds living space - perfect for an in-law setup or entertainment room. The beautifully landscaped property creates the ideal outdoor retreat for the warmer days to come and the 1 car garage provides additional storage space, if needed. Don't miss this one!","Single Family Residence","1988","No Data"
"$699,000","3 bds","3 ba","3,439 sqft","https://www.zillow.com/homedetails/175-Godfrey-Rd-Fairfield-CT-06825/177294816_zpid/","Sprawling Ranch, larger than it looks, on almost 1/2 acre with pool in convenient Fairfield Woods location!  This 3 Bedroom/3 Full Bath home offers incredible space and an open floor plan.  Kitchen opens to the Dining Room as well as the Living Room with fireplace.  A spacious Family Room with additional fireplace and vaulted ceilings with sliding doors to the back deck.  3 Bedrooms including a Master Bedroom suite with full bath plus 2 additional baths.  Lower Level is a wonderful bonus including Recreation Room, Office plus additional guest area/workout room.  Large deck spans the back of the home and leads to a flat, fenced in backyard with in-ground pool.  Hardwood floors, attached garage and mudroom complete this package.  Opportunity knocks - move in for the summer!","Single Family Residence","1953","18,295 sqft"
"$725,000","4 bds","3 ba","2,260 sqft","https://www.zillow.com/homedetails/138-Woodridge-Ave-Fairfield-CT-06825/57293366_zpid/","Rediscover the joys of walkable, quiet living in the heart of Fairfield. Walk to bustling commerce, the library, the park, and if to your liking, grades K-8. Located on a flat, private quarter acre equidistant from both the Turnpike and the Parkway, you have all the access with none of the noise. This colonial balances charming details and modern amenities across three floors. Original elements of the 1940s accent 2,260 sq. ft. of sun-filled living space. The formal living room centers on a marble-surround fireplace and built-ins, boasting three arched doorways. The kitchen features granite counters and allows a view of both the breakfast and family rooms, which are bathed in sunlight by walls paneled with windows and French doors that open to the rear deck. A powder room and mudroom complete the first floor. Four upstairs bedrooms are anchored by a master suite featuring a tray ceiling, a generous walk-in closet and en suite with a double-vanity, soaking tub and glass stall shower. The finished lower level is ready for an office, playroom or den, while a walk-up attic allows easy access to your keepsakes. The oversized garage accommodates your vehicle as well as outdoor equipment, exercise machines or a work bench and gardening table. A wrap-around stone wall and privacy fence allow for quiet time on the spacious deck and stone patio. The yard is ideal for gardening, practicing sports or a swingset with a layout perfect for parties both large and small.","Single Family Residence","1947","10,454 sqft"
"$2,799,000","5 bds","6 ba","6,308 sqft","https://www.zillow.com/homedetails/1133-Cedar-Rd-Southport-CT-06890/57303433_zpid/","Turn-Key year round home or summer getaway with beautifully crafted & very recent updates blend seamlessly to create the entire quintessential Connecticut Colonial package. Live, work & play from the comforts of a superbly designed custom five bedroom, five full bath home including new wood shingle roof,  sited perfectly in a wonderful Southport location. Architecturally inviting home w/expansive lawn, stone patios & large heated, 20 x 40 salt-water pool on 1.2 acres conveniently located to the town's many amenities. Magnificent heart of the home chef's kitchen w/ butler's pantry, custom cabinetry, striking polished Calacatta marble island, granite countertops & selected high-end Sub-Zero, Wolf & Miele appliances opens to generously sized dining room & family room w/ stone fireplace & lovely shiplap accented walls.Outdoor areas accessed from multiple sets of divided light doors that capture sunlight.Relax in your own luxurious primary suite enveloped w/great light, shiplap & tray ceiling.  Five-piece marble bathroom & Juliette balcony overlooking the sparkling pool & grassy surround await. Two large walk-in custom closets, stone fireplace & deck access round out this haven of a space.Additional gathering spaces w/ beautiful mahogany library, beautiful living room w/ fireplace, secondary office, large media room, gym, vaulted recreation room & 3rd floor bonus room. Crestron system & alarm.Welcoming & practical mudroom w/dual entry points w/full bath, ample storage & built-ins.","Single Family Residence","1947","52,707 sqft"
"$1,389,000","5 bds","7 ba","5,436 sqft","https://www.zillow.com/homedetails/307-Barberry-Rd-Southport-CT-06890/57301581_zpid/","Imagine life in a five bedroom colonial, at the end of a cul-de-sac in Southport, CT where you will be welcomed into the neighborhood. There are many reasons to admire this home with incredible living space.   The grand entry opens to an elegant dining room, a stunning reading room and a fabulous kitchen which is the center for entertaining. The kitchen is designed for a chef with plenty of room and space to prep and cook with a great oversized center island.  The kitchen is situated next to the family room for relaxing and entertaining friends.  There is also a private home office on the main floor. Over the garage is the perfect setup for private and separate in-law or au-pair quarters.  French doors from the kitchen lead to a lovely designed private space to lounge and retreat on the sun-bleached decking with living and dining areas.  The deck with globe bistro strung lights create a  fun ambience for entertaining.  For car enthusiasts, this home offers a 4 car tandem attached garage which can easily be used as a fun rec/playroom as well.  If 5,436 square feet isn't enough, there is an unfinished walk up attic with skylights and lower level with full windows and exterior access.   This home is conveniently located within minutes to the heart of Southport Village, Southport beaches and the Fairfield or Southport train station.  With so much space, think of the endless possibilities to make this home suit your needs.  Turn your dreams into a reality...","Single Family Residence","2004","43,560 sqft"
"$1,184,000","4 bds","4 ba","2,832 sqft","https://www.zillow.com/homedetails/16-Osborne-Ln-Southport-CT-06890/57303250_zpid/","Storybook charm! This Southport Colonial/Cape welcomes you w/open arms the minute you enter. Custom built for original/previous owner. Since then numerous improvements have been made by current owners: CAC '19; remodeled kitchen w/marble countertops, center island, white cabinetry, SS appliances, dining area; bluestone patio w/ stone walls; FR custom built-ins, finished Lower Level; interior/ exterior painting. A unique 1st flr MBR & MBA has an adjacent room that is currently being used as a Home Office. This office has a separate side entrance, which can easily accommodate a small business where principal meets w/ clients. OR this can be an IN-LAW arrangement. Completing the 1st flr is a warm, inviting FR w/FP & custom built-ins, a FDR & fabulous screened in porch that connects w/ kitchen & backyard patio. Second floor features 3 BRs & 2 full baths. There is an incredible amount of storage space on 2nd floor, w/ tremendous expansion potential. Shed dormer the back of this home & increase your BR space! Another MBR/MBA can easily be obtained & expansion/addition of existing BRs. A finished Lower Level adds nearly 1000 sf of comfortable living space. Light, bright & gorgeous! Plenty of room for sectional, tv, game table area. Ping Pong & Pool Table are included in this sale. Located on one of Southport's most desirable streets, this is a place where children can easily ride their bikes, parents stroll their babies & walkers walk! Easy walk to Spt train, Spt Village & beaches.","Single Family Residence","1994","20,037 sqft"
"$999,000","4 bds","3 ba","2,636 sqft","https://www.zillow.com/homedetails/39-Michaela-Cir-Fairfield-CT-06824/57304002_zpid/","Beach area beauty located on a quiet, private cul-de-sac, provides perfect open floor plan living space.  This stylish 4BR Colonial home offers spacious living with proximity to beach and town.   Tons of curb appeal, and gracious front steps lead into this home with an abundance of natural light, 9 ft ceilings, hardwood floors, and generously sized rooms.  Sunny entryway leads to large living room and dining room.  Bright and spacious eat-in-kitchen with white cabinets, granite counters, stainless appliances and access to the freshly stained, private deck overlooking the level yard and wooded open space with walking trail.  Large family room with gas fireplace.  Upstairs is an oversized Master BR w/ lovely bath and huge walk-in closet, as well as 3 other large bedrooms, a laundry room, and full bath.  Full attic for storage, as well as a crawl space that runs the length of the house, 2 car garage.  Walk to town, train and park.  Minutes to beaches, golf, tennis, marina and harbor. Showings begin Saturday 5/1.","Single Family Residence","2001","6,534 sqft"
