"Price","Bed","Bath","Area","HouseURL","Description","Type","Built","Lot"
"$295,900","3 bds","2 ba","1,072 sqft","https://www.zillow.com/homedetails/70-Pleasantview-Ave-Bridgeport-CT-06606/57253500_zpid/","NORTH END RANCH WITH A FINISH LOWER LEVEL,  WALK-OUT WITH 2 BEDROOMS, FULL BATH AND A REGULAR KITCHEN, ENCLOSE-PORCH.  MAIN LEVEL HAS 2 BEDROOMS, A FULL BATH, . A GOOD SIZE KITCHEN, LIVING AND DR COMBO, HARDWOOD FLOOR THROUGHOUT . ONE ATTACHED CAR GARAGE, VERY NICE BACK YARD WITH THE LAKE VIEW. ENJOY THE BREEZE COMING FROM THE LAKE, SIDE AND BACK PATIO. CONVENIENT LOCATION TO TSHOPPING MALL, HOSPITALS AND MORE.......","Single Family Residence","1966","5,662 sqft"
"$395,000","3 bds","2 ba","1,403 sqft","https://www.zillow.com/homedetails/304-Midland-St-Bridgeport-CT-06605/57234734_zpid/","Enjoy the Black Rock lifestyle in this light filled Cape Cod with fireplace, bow window, and beautiful hardwood floor in living room.  Living room opens to dining area and updated kitchen with granite counters and breakfast bar, stainless steel appliances, including Miele dishwasher.  Kitchen has vaulted ceiling and beams.  Recessed lighting.  Updated marble bathroom and two additional bedrooms on first floor.  Enclosed porch leads to one car garage.  Additional bedroom with vaulted ceiling and full bath with walk-in frameless glass shower in dormered second floor (potential for two bedrooms).   This Black Rock gem is on a corner lot just one block from the water at the corner of Seaside Ave and Midland St.  Launch your kayak from the end of the street, walk along St. Mary's-by-the-Sea, play tennis at Ellsworth Field, or enjoy the sandy beach on Seabright Avenue.  Or just enjoy great sunset views from your home.","Single Family Residence","1952","4,791 sqft"
"$429,900","3 bds","2 ba","1,474 sqft","https://www.zillow.com/homedetails/191-Ellsworth-St-Bridgeport-CT-06605/57235604_zpid/","Bright and sunny home, ready to be enjoyed, A total rebuild which has added an additional 169 square feet, bring the square footage to 1474. The windows that are special to fit the antique style with todays value, beautiful bead board ceiling on covered porch, with same style porch, and detailed railings. Come enjoy all that Black Rock has to offer, water community. Enjoy the Market, have coffee outside. Shopping near by, and Train station too. Kitchen designed to look more like furniture, breakfast nook with built in storage, granite  counter tops, stainless steel appliances, and laundry with stack washer and dryer. Open to dining room/great room area, that opens to the living room. All new Pine floors through out the house. Enjoy the out doors area on your pea stone patio. Enjoy your firepit on chilly nights. First floor master with private bath, and vaulted ceilings. Two additional bed rooms on second level, with vaulted ceilings. Bright and sunny. Off street parking. Great condo alternative.","Single Family Residence","1852","9,147 sqft"
"$375,000","4 bds","4 ba","3,064 sqft","https://www.zillow.com/homedetails/741-Cleveland-Ave-Bridgeport-CT-06604/66120432_zpid/","A Brooklawn Colonial beauty built in 2004 with 4 Bedroom, 3.5 Baths and a finished In-Law Suite in the basement.  Some of the best features of this home are the Master Bedroom with Full Bath and Private Deck.  The Laundry Center is conveniently located on the 2nd Level and there is a full size Attic with pull-down stairs. The cozy Living Room has a marble-tiled Fireplace and a Half-Bath. The oversized Dinging Room has hardwood floors and is perfect for an elegant banquet. For better home efficiency it is gas heated, has several zones for heat and central air-conditioning and has thermal windows throughout. There is a lot of storage in the 1-car attached Garage and large Basement.  Enjoy the private yard with some professional landscaping.  This one will go quickly!  Make sure you are pre-approved for a mortgage before viewing this property.","Single Family Residence","2004","4,791 sqft"
"$164,900","3 bds","2 ba","2,155 sqft","https://www.zillow.com/homedetails/66-Washington-Ter-Bridgeport-CT-06604/57238566_zpid/","Lovely colonial style property located right outside the downtown area of Bridgeport. With 2100+ sqft of livable space this home offers 3 bedrooms and 1.5 bathroom. Off street parking is available. Employment opportunities, city attractions, and public transportation all within 1 mile distance.","Single Family Residence","1907","4,791 sqft"
"$320,000","2 bds","2 ba","1,060 sqft","https://www.zillow.com/homedetails/350-Grovers-Ave-UNIT-1K-Bridgeport-CT-06605/57234478_zpid/","Welcome to Black Rock! This beautiful end unit is stunning with many updates including the perfectly appointed kitchen that is smartly designed for easy entertaining. Gorgeous, quartz counters with breakfast bar and newer, stainless appliances. This outstanding unit has new flooring, lighting and desired gray toned walls. The complex lies in the heart of Black Rock’s waterfront community in the highly sought after Anchorage Condominiums. This complex is beautifully maintained with a great-lawn and flowering landscape which overlooks Long Island Sound and the numerous boats moored in the harbor. Enjoy evenings on the expansive community deck taking in the fresh salt air and the beautiful surroundings or put down your chair on the private beach.  Lounge around the large, inviting pool which enhances this unique, resort like complex. This spacious 2 bedroom, 2 bath, first floor unit has a master bath that offers walk-in accessibility if needed. The covered parking is exclusive to only a select few units this being one. Out your door and a short stroll to St. Mary's by the Sea, go right and find yourself at the popular Harborview Market. Living at the Anchorage offers more than just a place to live it offers a unique lifestyle.","Single Family Residence","1975","No Data"
"$430,000","7 bds","5 ba","5,233 sqft","https://www.zillow.com/homedetails/1485-Chopsey-Hill-Rd-Bridgeport-CT-06606/57256834_zpid/","Lakefront on Lake Forest. Huge center-hall colonial features hardwood floors throughout. In-law setup in finished walkout lower level with French doors. There are 5 BRs on 2nd level + 2 additional BRs on 3rd level. Master suite features full bath/jacuzzi & seated shower stall + walk-in closet. Great Room with fireplace & slider to newer 22 foot long deck with views of the lake. Form DIN, LR & Fam Rms. Main level laundry. Large 2 car garage with interior access to what was a legal daycare with sep entrance. 200 AMP Electric, new 2018 boiler and boiler mate, roof 2017, thermal windows, kit 2018. Great flow for entertaining. Lake Forest membership with optional annual cost of $150.00. Dir access to lake which allows for canoes, kayaks and boats with electric motors. Home is currently rented to 4 students at $850 per month for an annual income of $40,800. Leases will expire at the end of May 2021. That said, this home should be considered for investment purposes only during this scholastic year. Prior to expiration of leases, it can be shown to owner occupants beginning sometime around April 1st unless the buyer occupant is a cash buyer which would allow them to buy now, honor the leases through May of 2021 and either continue as an investor or move into the main part and restart the daycare! There are many possibilities here.   LakeForestAssociation.com","Single Family Residence","1990","19,166 sqft"
"$24,500","-- bds","-- ba","-- sqft","https://www.zillow.com/homedetails/120-Bishop-Ave-Bridgeport-CT-06607/2075891062_zpid/","PRIME, LEVEL CORNER PARCEL ZONED FOR COMMERCIAL/MIXED USE CLOSE TO STEELE POINT DEVELOPEMENT AND IDEAL LOCATION WITH HIGH TRAFFIC COUNT. STEPS TO SHOPPING, RESIDENTIAL HOUSING WITH EASY ACCESS TO I-95, DOWNTOWN BUSINESS DISTRICT AND METRO NORTH TRAIN.  SOLD ""AS IS"".  ALL OFFERS ON 3 PAGE OFFER/CONTRACT INCLUDING PROOF OF FUNDS AND 10% DEPOSIT REQUIRED.","Commercial","No Data","Lot size: 0.10 Acres Lot features: Highway Access, Urban, Curbs & Gutters, Sidewalk"
"$169,900","3 bds","2 ba","1,538 sqft","https://www.zillow.com/homedetails/50-Jane-St-Bridgeport-CT-06608/57243765_zpid/","ATTENTION 1st Time Homebuyers OR INVESTORS- this property would make a great started home - currently an investment property - newer kitchen with granite counter tops, updated electrical, new hot water heater and new furnace, fenced in large sized back yard. Buyers do your due diligence, being sold  AS-IS    ****HIGHEST AND BEST BY TUESDAY 4/27/2021 @11am*****","Single Family Residence","1902","3,049 sqft"
"$310,000","4 bds","2 ba","1,544 sqft","https://www.zillow.com/homedetails/203-Englewood-Ave-Bridgeport-CT-06606/58773887_zpid/","Wonderful corner 4 Bedroom / 2 Full Bath home on a quiet cul-de-sac. Looking for peace and tranquility but not far from the shops and that you love? This spacious and beautifully kept single family has everything you need for your growing family. Hardwood floors throughout, 2 Full recently remodeled bathrooms, 4 spacious bedrooms, screened in porch to enjoy the spring, summer and fall. large fenced in back yard with plenty of space for playground, plants and gardening. Just a few minutes away from highway, grocery stores, restaurants and the Trumbull shopping mall. Make this house your new home.  ***HIGHIEST AND BEST DUE MONDAY @ 3PM***","Single Family Residence","1958","8,712 sqft"
"$379,900","3 bds","2 ba","1,618 sqft","https://www.zillow.com/homedetails/35-Woodrow-Ave-Bridgeport-CT-06606/57257337_zpid/","Brand new! Including the kitchen, bathrooms, siding, windows, central air, gas furnace and driveway. Beautiful kitchen with stainless steel appliances, hardwood flooring and quartz countertops. For easy living Master bedroom is located on the first floor. Both bathrooms completely renovated. 200-amp electric service. Nothing left to do but MOVE IN! BONUS attraction the 0.11-acre property located at 25 Woodrow Avenue is included in this sale. If that is not enough for all your car buffs the garage is fitted with a lift and space to set up shop. Insulated air conditioned two-car garage with a professional auto lift and air compressor. Other equipment is also available to purchase to complete your own one-stop personal repair shop. Enough parking for your car(s), boat and RV. For commuters close to I-95, R15, Rt 8/25 connector! Only five minutes to Bridgeport train station!","Single Family Residence","1935","4,791 sqft"
"$359,900","3 bds","2 ba","1,148 sqft","https://www.zillow.com/homedetails/166-Indian-Field-Rd-Bridgeport-CT-06606/57254177_zpid/","Welcome to one of the Most Desirable Neighborhood of the North End of Bridgeport  You will Fall in Love with is Immaculate Ranch.  This Lovely home has a Gorgeous Living room and three bedrooms all with hardwood floors.  Two modern full baths with tile, one in  Master bedroom.  Great kitchen with lots of cabinetry and Island,  Granite countertop. and tile floor.  Attached Dining room with Built-ins and  with sliders to deck to enjoy.   Plus a fabulous back yard.  And front yard has great curb appeal.   You will Stop looking after you see this house  a Great place to call home.","Single Family Residence","1961","9,583 sqft"
"$315,000","3 bds","2 ba","1,116 sqft","https://www.zillow.com/homedetails/448-Queen-St-Bridgeport-CT-06606/57252160_zpid/","Great location in the North End. This newly renovated, light-filled cape has a lot to offer. The main level has 2 bedrooms, a full bath, and an updated kitchen with a tile backsplash and stainless steel appliances. Through the kitchen sliding glass door, is a large deck which opens to a level back yard. Upstairs is the master suite with a large walk in closet and full bathroom. Hardwood floors throughout, central a/c, updated plumbing, and a tankless hot water heater.","Single Family Residence","1943","4,791 sqft"
"$359,900","3 bds","2 ba","1,272 sqft","https://www.zillow.com/homedetails/147-Minturn-Rd-Bridgeport-CT-06606/57255599_zpid/","Beautiful, Affordable and Inviting North End HOME! Conveniently located on a One-way Street surrounded by family-friendly parks, libraries, a tennis court and soccer field, shopping mall, highways and public transportation. The front door welcomes you to a naturally sunlit foyer and living room with hardwood floors through the whole house, freshly painted walls and staircase, updated kitchen with white cabinetry, tiled backsplash, granite countertops and brand NEW stainless-steel appliances. A new HVAC system was recently installed for those summer days. Huge freshly paved driveway and newer roof ready for your family. The downstairs family room has a bathroom, spacious closet and wet-bar. Last but not least, this home offers a spacious patio with grill already installed for large friend and family gatherings. The partially covered patio seamlessly transitions into a gorgeous leveled natural landscape of a backyard. New wood fence was recently put up to offer a private, relaxing and enjoyable backyard experience. You will love what this charming home has to offer. A MUST-SEE! - Listing Agent related to Owner.","Single Family Residence","1944","12,196 sqft"
"$325,000","4 bds","1 ba","1,616 sqft","https://www.zillow.com/homedetails/135-Dayton-Rd-Bridgeport-CT-06606/57257781_zpid/","Beautiful corner lot cape in the North end of Bridgeport. This home boasts an updated kitchen with granite counters and stainless-steel appliances with new flooring. Large dining room addition makes for great entertaining with lots of guests. The addition to the dining room has allowed for the old dining room to be converted to the fourth bedroom. Two bedrooms on first floor and two on the second floor. Spacious living room with fireplace. Updated bathroom. Hardwood floors in living room and first floor bedrooms. Ample storage space in basement. The house features a great deck or entertaining, BBQs, or just sitting and relaxing. The back and left side of the house is fenced in. House is sold as is.","Single Family Residence","1948","8,712 sqft"
"$19,900","-- bds","-- ba","-- sqft","https://www.zillow.com/homedetails/511-Berkshire-Ave-Bridgeport-CT-06608/57244255_zpid/","Come and check out this nice size lot with a road frontage of 36 feet by 125 feet long. Close to Bridgeport industrial zone. Please check with city of Bridgeport for potential uses.","Industrial","No Data","Lot size: 0.11 Acres Lot features: Cleared, Highway Access, Downtown, Park, Shopping Mall, Sidewalk"
"$425,000","3 bds","3 ba","2,000 sqft","https://www.zillow.com/homedetails/1005-Reservoir-Ave-Bridgeport-CT-06606/2071248202_zpid/","NEW CONSTRUCTION in the North End of Bridgeport. The house is NOT completed yet giving your client's a few options for personalization! Photos posted are of a previous home built by the builder and is being used to showcase the quality of the work and some design elements. This home is very spacious offering the most desirable open concept living space, and offers many modern features and the latest construction elements. The house has been sealed with spray foam insulation for an energy EFFICIENT RATING HOME. Another efficient feature are the BEAUTIFUL over size thermopane windows and slider door that leads you out of your back yard giving a seamless flow to the outdoors.  Builder takes pride in his projects and home will be completed in a few weeks to come. Don't miss out on this one!","Single Family Residence","2021","4,791 sqft"
"$249,900","3 bds","1 ba","1,175 sqft","https://www.zillow.com/homedetails/395-Charles-St-Bridgeport-CT-06606/57242624_zpid/","You have seen the rest….now see the BEST. If you are looking for a house that is ready to just open the front door and move into this is the home for you!!! This updated colonial/cape has been well maintained by the current owner and ready for its’ new owner to make it their own.  This home is ideal for a first-time home buyer, downsizer, or someone seeking a condo alternative.  Best of all, this location cannot be beat…enjoy the quiet location that is conveniently located to highways and shopping. Schedule your private showing today and Welcome Home!!!  Seller needs to find suitable housing.","Single Family Residence","1907","4,791 sqft"
"$415,000","3 bds","3 ba","2,153 sqft","https://www.zillow.com/homedetails/371-Clark-St-Bridgeport-CT-06606/57251567_zpid/","Beautifully remodeled and updated 3 Bedroom 3 Full Bath Cape Cod style home located in Bridgeport’s desirable North End. Offering an updated kitchen, newer bathrooms, newer electrical system and hardwood flooring throughout, this well-maintained home is only a minute’s drive to all highways, shopping areas, schools, restaurants and more! A Bedroom is offered on the main level for added convenience with the two additional bedrooms on the upper level. The oversized paver patio offers an abundance of space for outdoor entertaining and the partially finished lower level offers an additional 874 sq ft of living and storage space.","Single Family Residence","1940","4,791 sqft"
"$329,000","5 bds","2 ba","2,088 sqft","https://www.zillow.com/homedetails/562-N-Ridgefield-Ave-Bridgeport-CT-06610/58773551_zpid/","Completely updated 2088sq ft. colonial with an open floor plan, in move-in condition; 5 good size bedrooms with an additional main level bonus room that can be used as a den, game room, office, or workshop.  2 full baths, Gleaming hardwood floors throughout, a modern kitchen with white shaker cabinets & granite counter tops, mosaic tile backsplash and black stainless steel appliances.  Two big beautiful bay windows, plenty of closet space, full dry basement with separate walk out.  A new roof, a two car detached garage and a fully fenced in yard.   MUST SEE!","Single Family Residence","1927","4,791 sqft"
