"Price","Bed","Bath","Area","HouseURL","Description","Type","Built","Lot"
"$524,900","3 bds","2 ba","1,854 sqft","https://www.zillow.com/homedetails/15-Pleasant-Point-Rd-Branford-CT-06405/57894514_zpid/","Welcome to Pine Orchard! You can have it all with this enchanting expanded cape that was fully renovated in 2015. The moment you step through the front door you'll know you found ""your home"". Warm and inviting yet offers plenty of living space, this home offers a charming living room with its gas fireplace, completely remodeled kitchen with stainless steel appliances, Farmer's sink, lots of cabinets, center island, opens up to the dining rm w/ beadboard ceiling, columns and barn door pantry. Gorgeous remodeled first floor full bath. First floor master bedroom suite with sliders to the balcony, remodeled full bathroom. You'll love the large 1st floor family room off the main house with the vaulted ceiling, staircase leading to a large loft area that can make additional guest bedroom, home office or virtual homeschooling.  Sliders to balcony overlooking private picturesque backyard. Two additional bedrooms upstairs with the main house. Enjoy outdoor entertaining with the newer stone patio overlooking a very private backyard. Renovations include septic system, central air,  high efficiency kinetic energy furnace the cost over $10,000. Way too many renovations to list. This prime location offers the best of both worlds. Walk to Stoney Creek from Trolley Trail from Pleasant Point Road. Nature's delight with beautiful marsh views & all the wildlife. You'll also get to enjoy walks to beautiful Pine Orchard. You will get it all with this magical home! Part of Pine Orchard Assn.","SingleFamily","1945","41,382 sqft"
"$2,475,000","5 bds","6 ba","4,539 sqft","https://www.zillow.com/homedetails/341-Pine-Orchard-Rd-Branford-CT-06405/57894565_zpid/","A luxurious legacy waterfront property privately set in the heart of Pine Orchard overlooking Pine Orchard Yacht and Country Club just across the cove. The setting, water views of the Thimble Islands and Long Island Sound, and beachfront are just the beginning. A more family-friendly floor plan would be hard to find. Primary rooms are located on the first floor with a flow that is truly impressive. The master suite encompasses a study, full bath, walk-in closet, and private balcony. The kitchen, dining room, family room and living room blend seamlessly to make the transition from dining to playing, relaxing, or reading a joy. Each room has easy access to a spacious Ipe deck facing the water. Kitchen features include a breakfast bar, separate island, wet bar, Dacor cooktop, Dacor wall ovens, SubZero, butler's pantry and office area. Counter tops are granite and expansive storage  is afforded by custom natural maple cabinetry. Bamboo flooring throughout the kitchen, dining area and family room. Soaring vaulted ceilings and walls of windows allow natural light and water views to flood the interior. A generous foyer, laundry room (one of two) and two powder rooms round out the first floor. The walk-out lower level is where you will find four additional bedrooms, three full baths, an office/excersise room,storage areas and a bonus garage for your water toys. Just two hours from NYC or Boston via highway or train. This home is a modern oasis of form, function and fun!","SingleFamily","1966","23,086 sqft"
"$229,999","2 bds","1 ba","862 sqft","https://www.zillow.com/homedetails/12-Clarendon-St-Branford-CT-06405/57887230_zpid/","Don't miss out on the opportunity to own your own home in Branford at such an affordable price! Come and Enjoy the Benefits of Small Home Living! Good things do come in small packages, as you will find in this charming, remodeled and updated home. This two bedroom cape is perfect for a weekend/summer getaway or year round residence for those who love being close to Long Island Sound! Lot features a large shed for exterior storage, off street parking with newly built out driveway space, and a cleared lot for plenty of outdoor entertaining. If you are a minimalist at heart, someone who enjoys nature, or simply someone who wants to stop paying rent or condo fees, 12 Clarendon may be the perfect home for you. Main level with brand new eat in kitchen with granite counters, new cabinetry and stainless steel appliances. Off this space is a fabulous bonus room with wood stove, perfect for a dining room or rec room. This space is surrounded in windows overlooking the yard and has a side entry and exit to the yard. There is a good sized living room, along with laundry set up (stackable) and full bathroom to finish off main level. The bathroom was gutted and enlarged, now featuring a tub, vanity, toilet, and custom tile work. The 2nd floor has 2 bedrooms and the ceilings were partially vaulted allowing more ceiling height. Newer roof, city water, city sewers, natural gas heat and more! There is even a partial basement for storage.","SingleFamily","1948","8,712 sqft"
"$2,650,000","4 bds","2 ba","2,307 sqft","https://www.zillow.com/homedetails/0-Green-Is-Branford-CT-06405/2082756467_zpid/","Private Dream Island! “GREEN Island“, Branford, CT.  A Connecticut Gem!  Home to one stunning Duo Dickinson designed residence, this 3800 sf prized vacation home is the perfect escape just off sandy Limewood Beach and close to neighboring Thimble Islands.  A .77 acre island, this sale includes two sandy onshore beach lots with moorings, and 78 acres of oyster beds.  A dramatic 2 story window wall (like none you have ever seen!), gives a breathtaking theatre in the round view of the Sound and sky. A contemporary, open floor plan with natural woods and materials, the full height Stony Creek granite fireplace is a perfect sculpture within the sun filled voluminous great room, open to the kitchen and center island.  The private master suite is raised and offers a generous walk in closet and sun deck.  A separate guest wing holds three bedrooms, loft area, second private deck and full family bath.  Built on piers and elevated, you can relax and enjoy a calmer, more natural world.  With it’s own sandy beach, expansive wrap around deck and lovely green lawn, there are plenty of activities once you leave the porch swing.  Other features- a deep water dock, high impact windows and doors, CITY water, CITY sewer and electricity!  Enjoy views of the nearby Thimble Islands and easy access to the charming storybook village of Stony Creek.  Offered fully furnished. 75 miles from NYC, ten minutes from New Haven. Easy access via rail or I-95.","SingleFamily","1990","33,541 sqft"
"$1,500,000","4 bds","4 ba","3,505 sqft","https://www.zillow.com/homedetails/98-Seaview-Ave-Branford-CT-06405/2132041860_zpid/","HOTCHKISS GROVE - DIRECT WATERFRONT – UNIQUE OPPORTUNITY - One of the Largest Waterfront Lots in Hotchkiss Grove. 3377 SF Nantucket Shingle Stye Cape, 0.33 acres, 4 Bedrooms, 3.1 Baths, Open Floor Plan, Wood Floors, 2 Fireplaces, Walls of Glass, Chefs Kitchen. Master Bedroom Suite with Barrel Ceiling and French Doors to Private Balcony, Wraparound porch. 2 Car Attached Garage, 112 Ft of Frontage. Panoramic Views of the Thimble Islands. Possible Room for Pool. Association Sandy Beach. Convenient to Town, Restaurants, Shopping, Yale, Train, 75 miles NYC. Dishwasher and Wine Cooler Do Not Convey with sale. Agent MUST be on all showings, 24-hour Notice REQUIRED, 2 dogs in house. Home is available for viewing Monday-Thursday between 5:30pm - 6:45pm.","SingleFamily","1905","14,374 sqft"
"$639,900","4 bds","4 ba","3,555 sqft","https://www.zillow.com/homedetails/173-Mill-Plain-Rd-Branford-CT-06405/62545318_zpid/","A beautiful front porch welcomes you to this spacious home!   The over-sized rooms, hardwood floors throughout and central air are features you will love.  The first floor with 9 ft ceilings has a large dining room, living room with pocket-doors, and a family room with a natural gas stone fireplace.  A large eat-in kitchen has loads of storage space, granite counters and backsplash, double wall ovens and a center island.  There is a first- floor master BR with a full bath. There is an additional half bath for your guests.  An attached two car garage adds to your convenience.  A huge master BR with private full bath, large walk- in closet is your second- floor retreat.  There are two large additional BRs and full bath also on the second floor.  A bonus room large enough to be your home office, home gym or both!! It can also be made into two additional rooms! As you exit, you can relax on a trex deck with bluestone stairs on either side.   A full unfinished basement has loads of shelving for extra storage! You will have public water and sewer and natural gas. A large out building can store your boat, other recreational vehicles or can be used as a workshop!  The front lawn has an irrigation system and a new Generac whole house generator will provide you with comfort when needed.  Located a short distance from beaches, the center of town, and the train for easy commuting!  Agent is owner.","SingleFamily","1999","56,192 sqft"
"$2,850,000","3 bds","3 ba","3,134 sqft","https://www.zillow.com/homedetails/29-Sunset-Beach-Rd-Branford-CT-06405/57891249_zpid/","""Shine bright like a diamond, Find light in the beautiful sea, I choose to be happy."" Rihanna may have never visited this seaside jewel, but her sentiments suit this pristine property to a T! Be dazzled by mind-boggling details at every turn. Constructed c.2014, this is the best of the best. Slate roof, copper gutters, cedar shingles, quarter-sawn white oak wide-board floors, exquisite millwork and custom-crafted built-ins throughout, marble baths, rare tiles, crystal doorknobs, the quintessential dream kitchen, a master bedroom suite with a wall of custom drawers, dressing room and walk-in closet;  separate ""cottage"" office/media room/studio/yoga space... the list goes on. The sixty-foot-plus patio overlooks some of the prettiest coastline CT has to offer. Drop your kayak in the water or take a nap on the beach. If you want to ""get away"" to work simply walk across the way to 38 Sunset Beach Road - your own classic New England-style ""cottage"" on a separate lot with two levels to enjoy both work and play. Located just two hours from NYC and minutes from the local train station. Whether you're looking for a get-a-way or a stay-away, this is it. You only go around once in life - why not enjoy it to the fullest here?","SingleFamily","2014","7,405 sqft"
"$444,900","4 bds","3 ba","2,848 sqft","https://www.zillow.com/homedetails/175-Mill-Plain-Rd-Branford-CT-06405/57892674_zpid/","This updated, 4 bedroom, 2.5 bath colonial is a must see! Set back far from the road, this boasts an extremely spacious, one-of-a-kind, kitchen that has inside it a beautiful fireplace. The open floor plan allows the kitchen to flow beautifully with its formal dining area. The main floor also has a large living room, with a 2nd fireplace, great for those cold winter days. Head upstairs to find the amazing master bedroom, featuring plenty of closet space and assess to a full bath. Three additional bedrooms and a 2nd full bathroom complete the second level of this home. The 3-car garage has access into the home through a mud room, great for the raining & snowing days so you don't have to brave the outdoors.","SingleFamily","1955","45,302 sqft"
"$1,000,000","5 bds","5 ba","2,820 sqft","https://www.zillow.com/homedetails/156-Harbor-St-Branford-CT-06405/57891048_zpid/","Branford Point location within walking distance to public beach, boating & park. Totally renovated & restored in 2009 by recognized architect Duo Dickinson. The Capitan Pond home will serve you and your guest for many years to come. With a possible lot sub division! Branford River & scenic marsh views all around.  Open & spacious first floor will serve as the heart of the home. Expansive bar seating to allow family and friends to be part of the action. Easy flow to the great room with vaulted ceiling and floor to ceiling Stony Creek Granite fireplace will be a conversation piece. Let your guest flow from the great room to your outdoor experience with beautifully appointed stone walls, patio, hot tub, expansive yard & gardens. A 2 bedroom guest suite, full bath, formal dining room , den/office, mud room & laundry round out this incredible first floor.  Second floor consists of the home owners bedroom suite with walk in dressing room, beautifully remodeled bathroom. Two bedrooms with one equip with a full bath. Third floor is fully finished for additional ' over flow ' guests or play/recreation room. Home has also served as rental income and will come with ten year guest book of business.","SingleFamily","1780","44,866 sqft"
"$200,000","3 bds","1 ba","1,127 sqft","https://www.zillow.com/homedetails/8-Hopson-Ave-Branford-CT-06405/57892040_zpid/","Home owners or Investors please take note. Walk to it all! Park, train station, school, shopping and down town Branford. Cross the bridge and hit the Stony Creek Brewery for a beer & a snack at the food truck. Bring your fishing pole or crab net and walk to the Indian Neck Bridge over the Branford River to try your luck. Ride your bike to Branford Point as the 4th of July fireworks will return ! Home is in need of some updating and is in a flood zone. Current quote $2,000/year for flood insurance. With such low rental inventory this would make a great investment. Flat level yard with storage shed. Private driveway and plenty of parking. Home overlooks the baseball fields and playground areas of the Community House & newly constructed Senior Center. Live in the heart of Branford and enjoy all that this beautiful town offers.","SingleFamily","1865","3,920 sqft"
"$719,000","4 bds","2 ba","2,697 sqft","https://www.zillow.com/homedetails/192-Shore-Dr-Branford-CT-06405/57887883_zpid/","LOCATION, LOCATION, LOCATION! Truly A one of a kind waterfront home which must be seen to be appreciated. Unique from top bottom w/ a fabulous floor plan, spacious kitchen, & highly sought after location, this colonial style home caters to a modern lifestyle. There is plenty of space with approx. 2,700 sq ft, 4 bedrooms, 2 full bathrooms & a full basement! Once inside you're surrounded w/ tons of windows w/direct water views. Kitchen is renovated w/granite counters, breakfast bar, built in island, pantry & plenty of cabinetry. The main level has a large dining room, huge living room w/fireplace, full bathroom & front sun room surrounded in windows overlooking the ocean which can also be opened up in the living room, perfect for entertaining. The 2nd floor has a master bedroom w/ french doors to a large deck overlooking the water, perfect for enjoying your morning coffee or evening wine. 1 guest bedroom is next door, also w/french doors to a 2nd floor deck. There is 2nd floor laundry, a full renovated bathroom, 2 more beds & a walk up attic offering tons of storage or potential for additional sq ft. Additional features include a full basement w/additional laundry, new roof, new hot water heater & new mini split heat pumps for central air. This home has wide hallways & stairwell, along w/ a small, easy to maintain backyard. Comes with an additional parcel of waterfront land across the street with beach area. BEST OF ALL.. NOT A FLOOD ZONE!","SingleFamily","1930","4,356 sqft"
"$525,000","5 bds","3 ba","4,525 sqft","https://www.zillow.com/homedetails/41-Acorn-Rd-Branford-CT-06405/58893318_zpid/","In law alert *** 41 Acorn Road awaits you... this unique contemporary style home caters to a comfortable & exceptional lifestyle. It is ideally located in the sought after neighborhood between Pine Orchard and Stony Creek, set on a private lot with .57 acres. Plenty of space among approx. 4,500 sq ft, 5 bedrooms, 3 full baths, in law set up, and an attached 664 sq ft garage, affording an incredible amount of storage.  The main level features a large open concept living and dining room with central focal fireplace with heater and stone wall, new hardwood floors, & large family room off the back.  A spacious eat in kitchen features pantry, stainless steel appliances and plenty of cabinetry. The family room leads to a 3 season sun room with custom tile floor, which provides access to the large deck and yard, a fabulous space for entertaining any time of the year.  This level has 2 large bedrooms and a full bathroom, along with a closet with laundry hook up. The master suite is on the upper level and features a walk in closet and master bath with jacuzzi tub and brand new walk in shower.  If that isn't enough space head to the finished walk out lower level. This space offers 2 more bedrooms, a laundry room and 3rd full bathroom, full eat in kitchen, and large living room with 2nd fireplace and additional finished space.  Additional features include fresh paint, new roof, along w/ the convenience of city water, multi zone heating & central air.","SingleFamily","1986","24,829 sqft"
"$210,000","2 bds","1 ba","888 sqft","https://www.zillow.com/homedetails/8-Damien-Rd-Branford-CT-06405/174477789_zpid/","This 1 level ranch home boasts potential! Spacious eat in kitchen with an abundance of cabinets that opens into an oversized living room.  2 bedrooms with full bathroom on main level.  Hardwood under carpet.  Breezeway leading to large deck overlooking .7 of a fenced yard! Basement has a separate entrance to the yard with a bar ready for finishing touches.  Central air.  Large driveway.  Conveniently located to shopping, highways, restaurants and more!","SingleFamily","1960","30,492 sqft"
"$549,900","4 bds","3 ba","2,442 sqft","https://www.zillow.com/homedetails/21-Marshall-Rd-Branford-CT-06405/57893267_zpid/","IDEAL Long Island Sound location and beautifully updated 4/5-bedroom home with in-ground pool!! Don't miss your chance...a day at the beach is only 1.5 mi away, or hop on the train for an easy day trip to NYC! Enjoy a fantastic open floorplan with a large, eat-in kitchen featuring granite countertops, stainless steel appliances including double wall ovens, center island and hardwood floors. A spacious living room with brick fireplace and separate dining room with hardwood floors makes entertaining easy. Host a fun outdoor gathering and spend the day swimming in a beautiful in ground pool surrounded by colorful perennials and a large patio (all added in 2016). A tiered, wrap around deck overlooks the pool which lights up beautifully at night for added ambiance! Upper level features 4 bedrooms all with hardwood and 2 full baths, including a master with private full bath. Walkout lower level adds versatility with a large family room, full bathroom and additional room, great for a home office or 5th bedroom! This space could also be potentially used as an inlaw suite. This home also features central air and a 2-car garage with new garage doors. Set on a wonderfully private 1-acre lot just 2 blocks from Ecology Park which offers beautiful views of LI Sound and northern mountains. Boat launch & marina also close by! Enjoy an afternoon nature hike starting one block away at the Shoreline Greenway Trail and spend evenings watching the sunset down by the water. Don't wait-tour today!","SingleFamily","1964","45,738 sqft"
"$1,099,000","6 bds","4 ba","3,915 sqft","https://www.zillow.com/homedetails/10-Spring-Rock-Rd-Branford-CT-06405/57894088_zpid/","PINE ORCHARD with WATERVIEWS and detached cottage. Only two houses between you and the water. Experience all that New England has to offer in this completely renovated cedar shake home. An entertainer's dream to gather family and friends, featuring 3 floors, 6 bedrooms, including a 1st and 2nd floor master, 4 full baths, open kitchen in the main house and 2-bedroom, 1 full bath in the newly renovated cottage with an outdoor shower. Each bedroom is flooded with natural light and multiple breath-taking water views.  The second-floor master bedroom includes a private deck to take in a sweeping view of the water and a first-floor entertaining deck with ample amount of space to host gatherings outside. Two additional two balconies accessible from the third floor bedrooms.  This multipurpose house includes a detached cottage, which can be repurposed as an in-law apt, an artist studio, or an office. Home has custom hand-selected finishes. The attention to detail and the quality of finishes cannot go unnoticed with brand new Hansgrohe & Toto fixtures etc, Euro lighting, and high end quartz countertops. As well as new oak floors, shiplap feature walls, and imported custom tile throughout. This cozy multi-purpose home has all the advantages of living steps by the water without the worry or headache of pricey flood insurance as this home is NOT located in a flood zone.","SingleFamily","1885","6,969 sqft"
"$1,295,000","4 bds","2 ba","2,038 sqft","https://www.zillow.com/homedetails/0-Belden-Is-Branford-CT-06405/2116948875_zpid/","OWN YOUR OWN PRIVATE ISLAND, 75 minutes from NYC off Idyllic CT coast! One of the Thimble Islands, one acre Belden Island offers a charming story book 4 bedroom cottage, fully furnished and ready to be enjoyed. This sanctuary summer home overlooks a rolling green lawn with irrigation, sandy beach and private dock. The wrap-a-round covered porches give stunning 360 degree waterviews and the interior offers classic vintage wood floors and wainscotted walls & ceilings. Two stone fireplaces, Country kitchen with a gas stove with griddle, two refrigerators.  Generator and propane, city water. Sale includes 2 acres of deeded adjacent shellfish beds. Nearby Branford station offers Amtrak and other rail service. The island is reached from the charming village of seaside Stony Creek, home to restaurants and other attractions.","SingleFamily","1912","45,302 sqft"
"$3,000,000","8 bds","5 ba","2,462 sqft","https://www.zillow.com/homedetails/0-Wheeler-Is-Branford-CT-06405/2091245278_zpid/","OWN YOUR OWN PRIVATE ISLAND! Just 75 mi. From NYC, (under 2 hours!) on idyllic Ct. coast.  Referred to as the Queen of the Thimble Islands, happiness is certain when you step inside this bright cheery TURNKEY circa 2001 8 bedroom island home. BEING SOLD FURNISHED-Set on .77 manicured acres with rolling green lawn, Wheeler Island offers your own sandy beach for swimming or launching kayaks to tour the beloved Island chain. This cherished home was built for fun, relaxation and escaping the worries of daily life and can easily be retrofitted to expand to year-round use. With two wrap-a-around porches & outdoor dining area, enjoy sunrises, sunsets. A flexible floor plan provides you with options. Enjoy a large FR w/fireplace, spacious eat-incountry kitchen w/granite countertops, dishwasher, double sink & gas stove. The 3rd floor can be redesigned to create a  spectacular MBR suite or continue to use as guest bedrooms. A menities include: year-round electricity, city water,  generator, room for small pool, internet, central vacuum, laundry room, outdoor fireplace & a Stony Creek granite dock. Accessible by boat/water taxi from storybook “Stony Creek” village. Easy to all points from nearby Branford rail station via Amtrak and other service.","SingleFamily","2001","33,541 sqft"
"$899,000","2 bds","2 ba","1,667 sqft","https://www.zillow.com/homedetails/25-W-Point-Rd-Branford-CT-06405/57894956_zpid/","Nestled in the safe and serene community of Stony Creek sits 25 West Point Road; a thoughtfully appointed residence boasting a dock, and refreshing views of the Thimble Islands.  The property provides direct access to Long Island Sound, and is the perfect launch point for kayaking or boating in the Thimbles. The home itself offers an open floor plan with a separate master bedroom suite privately tucked away on the home’s 2nd floor where you can enjoy a morning cup of coffee or an evening cocktail on your deck. Originally a 3 bedroom home built in the 30’s, this hidden gem was remodeled into a two bedroom residence providing additional gathering space that highlights amazing views.  The kitchen, dining area, and living room were fully remodeled in 2018 and includes black granite countertops, a Stony Creek granite center island, woodstove, and a total of 16 double hung windows with transoms that capture water views and picture perfect sunsets.  The second bedroom is located on the lower level and is currently undergoing some renovation. This room has limitless potential- a seperate entrance, 10’ ceiling, and is large enough to be converted into two bedrooms, twin offices, and/or an exercise studio.  The home’s expansive back yard abuts wildlife abundant wetlands including nesting osprey, and has views of the iconic Stony Creek trolley bridge and nature trails. Venture out on the home’s dock and experience a sensory overload provided by expansive views of the Thimble Islands.","SingleFamily","1936","38,332 sqft"
"$475,000","4 bds","3 ba","2,666 sqft","https://www.zillow.com/homedetails/5-Knollwood-Dr-Branford-CT-06405/57893146_zpid/","Exceptional opportunity to live in one of Branford's most desirable neighborhoods. This gracious colonial offers 2232 Sq ft with 4 bedrooms, 2 1/2 baths, finished lower level with attached 2 car garage.  The open foyer welcomes you into the spacious dining room with large windows, hardwood floors, crown molding, wet bar and plenty of space to entertain. The living room with a gas fireplace and hard wood floors flows directly into the large eat-in kitchen. Directly off the kitchen is a bright 3 season porch with access to the beautiful back patio. A half bath completes the first floor. On the second floor is the Master Suite with a walk in closet and a full bath. Down the hall there are three additional bedrooms with another full bathroom and laundry area. A partially finished lower level perfect for a den, play room, home gym or studio also includes a utility room with plenty of room for extra storage. Some of the many features of this home include city water, city sewers and natural gas. Located just 70 miles from NYC offering coastal charm in this unbeatable location. This home is just minutes to the beach, center of town, train station, schools, restaurants and shopping. Near Yale/New Haven. Come take a look!","SingleFamily","1983","20,037 sqft"
