"Price","Bed","Bath","Area","HouseURL","Description","Type","Built","Lot"
"$309,900","3 bds","2 ba","1,724 sqft","https://www.zillow.com/homedetails/100-E-Waterbury-Rd-Naugatuck-CT-06770/174514583_zpid/","Spacious 3 BR 1.5 Bath Colonial on a .56 acre lot. Hardwood floors just refinished with a beautiful Jacobean stain. Large Living room w/fireplace is open to the Dining room, both with windows overlooking the mostly level back yard with stone patio and amazing stone fire-pit area w/built-in seating. Kitchen w/all appliances. 1st floor has a half bath and laundry room plus office/den. Lots of windows throughout flood this house with light. The 2nd floor has a large Master Bedroom w/his/hers closets and an attached bonus room which could be made into a walk-in closet or master bath. 2 additional good size bedrooms, a full bath and ample closet space complete the 2nd floor. The basement has one partially finished room and great built-in storage space. Updated 200 Amp electric service. The back yard has privacy and has a kennel in place if you're a dog lover. The above ground pool stays for hours of hot summer fun and a surprise hill at the back of the yard for winter sledding fun.","SingleFamily","1953","24,393 sqft"
"$189,900","3 bds","2 ba","1,275 sqft","https://www.zillow.com/homedetails/95-Wooster-St-Naugatuck-CT-06770/58926486_zpid/","GREAT INVESTMENT! East side location. Close to Rte 8 and Rte 68.","SingleFamily","1850","15,246 sqft"
"$269,900","3 bds","2 ba","1,867 sqft","https://www.zillow.com/homedetails/37-Golden-Hill-St-Naugatuck-CT-06770/174511409_zpid/","Must see remodeled Colonial. Brand new kitchen with granite and center island. Stainless Steel appliances. Hardwood Floors, Detached 2 car garage.","SingleFamily","1870","7,405 sqft"
"$369,900","3 bds","3 ba","1,516 sqft","https://www.zillow.com/homedetails/820-May-St-Naugatuck-CT-06770/174514269_zpid/","Amazing opportunity to own a single family home and 10 stall horse property on approx. 3.75 acres. Currently being used as Lucky Chance Farm primarily for lessons and leasing. The single family home is a spacious ranch with 3 bedrooms and 1.1 bathrooms on the main level and another 1500+ sq.ft. of living space in the lower level with possible in law set up, full bathroom and additional bedroom. The property actually consists of 2 separate parcels both 820 May Street and 0 May Street.","SingleFamily","1965","13,068 sqft"
"$339,900","3 bds","3 ba","1,576 sqft","https://www.zillow.com/homedetails/449-Candee-Rd-Naugatuck-CT-06770/58931538_zpid/","BETTER THEN NEW!!! OWNER OCCUPIED FOR THE LAST 30 YRS. THIS 3 GENEROUS SIZED BEDROOMS AND 2.5 BATHS RAISED RANCH ON OVER AN ACRE HAS EVERYTHING YOU WILL EVER NEED AND WANT, FROM AN UPDATED KITCHEN WITH NEW S/S APPLIANCES AND GRANITE COUNTER TOPS TO A WHOLE HOUSE PROPANE FIRED GENERATOR, CENTRAL AIR, 2 CAR GARAGE, WOOD FLOORS AND THE FINISHED WALK OUT LOWER LEVEL WITH A PELLET STOVE AND A BAR.","SingleFamily","1977","44,866 sqft"
"$385,000","4 bds","3 ba","2,268 sqft","https://www.zillow.com/homedetails/171-Wisteria-Dr-Naugatuck-CT-06770/241330402_zpid/","New home under construction. House will look like 208 Wisteria Drive. Taxes shown are current construction stage. Final tax will be around $10,000. See attached Spec Sheet for construction details. Behind the property is Connecticut Water Company's Water Shed area so nothing is going to be built. Lot of wild life in area. Under ground utilities.  Siding color Flagston / Grey, Shutters Tuxedo Grey, Kitchen cabinets White, counter top Dallas White, Carpet Icecap, Stainless Streel appliances.","SingleFamily","2021","30,056 sqft"
"$148,500","-- bds","-- ba","-- sqft","https://www.zillow.com/homedetails/0-New-St-Naugatuck-CT-06770/2077992108_zpid/","1.8 Acre Parcel on Major State Road, RTE 63.   High traffic count, seeing around 12,000 cars daily.   This parcel has +/- 111 feet of state road frontage, RTE 63/New Haven Road.  Office, Warehouse, Storage, Manufacturing, Retail, Restaurant ... Possibilities are endless!  Lot Physical Address - 1332 New Haven Road","Unknown","No Data","Lot size: 1.80 Acres Lot features: N/A, Highway Access, Other, Approved Building Lot, Lot Staked"
"$89,900","-- bds","-- ba","1,200 sqft","https://www.zillow.com/homedetails/1-Withheld-Naugatuck-CT-06770/2076620257_zpid/","This 1,200 s.f. Tanning Salon has 4 lay-down tanning beds (2 Level 1’s, 1 Level 2 and 1 Level 3).  It also has a Stand - up tanning unit (Ultra 10) and a Stand - up Spray Tanning unit.    The business started 12 years ago (2007) with the same Owner who has recently had a child and lives in Milford, CT.  This is also the reason she now wants to sell.    This business can be run either absentee, semi absentee or the Owner can work part time or full time allowing for more Owner take home.  Business has an excellent reputation because of its cleanliness, location, great service, and daily advertised specials, mostly Facebook – which probably should be expanded to other social media and even print and radio advertising.  Danbury has a popular radio station that has a lot of 2 - for specials from local businesses.      Sales in 2016 were +/- $93,166,100,825 in 2017, 103,842 in 2018 and +/- 128,244 is being projected for 2019.  The proforma for a working Owner is +/-134.657*     The net (Owner’s Cash Flow) for a working Owner (working 40 hours) is +/- $ 50,034.     This business is located in southern New Milford, CT.  Plenty of parking is available.  The current rent is $2,385.90 per month including all nets.  Rent increases 3.0% per year.  A new lease may be written for the new tenant. Space is 1,200 s.f..    More info on this business is in the Addendum!  *Keep in mind, this business has been affected (as most of all businesses) by the 2020 Co-Vid Pandemic.","Unknown","No Data","Lot features: Suburban, Strip Mall"
"$75,000","-- bds","-- ba","-- sqft","https://www.zillow.com/homedetails/0-Prospect-St-Naugatuck-CT-06770/2077818202_zpid/","0Prospect St and 47 Prospect St are combined. .29 acreage. Road frontage approximately 200 ft. Level dry lot. Houses had been demolished years ago. Lots were previously used by vendors including a hot dog cart. Has city water and electric connection. Good income for both vendors and property owners. Property is across from new gas station which is now under construction. Would make a great parking lot for local businesses or surrounding multi family homes. Possibility of billboard rental. Possibility of small business with approvals.","Unknown","No Data","Lot size: 0.29 Acres Lot features: Dry, Corner Lot, Level, Highway Access, Sidewalk"
"$250,000","-- bds","-- ba","1,012 sqft","https://www.zillow.com/homedetails/783-Prospect-St-Naugatuck-CT-06770/58931869_zpid/","Investment opportunity 4 acre parcel on Prospect Street (Route 68) with approximately 920 feet of street frontage.  Possible 3 lot subdivide.  Municipality is in the process of converting zoning from residential to mix use.  Also listed under Residential, MLS# W10056227","Unknown","No Data","Lot size: 4 Acres Lot features: May be Subdividable, Sloped, Wooded"
"$650,000","-- bds","-- ba","-- sqft","https://www.zillow.com/homedetails/830-New-Haven-Rd-Naugatuck-CT-06770/58925025_zpid/","Commercial Developers take a look at this Development Opportunity LOCATION, LOCATION !! Two Properties being Sold together.This property consists of 1.41 acres Commercial zone with a Two family home built in 1882 and is being Sold together with #842 New Haven Road Lot is .56 acres with a single family home on it built in 1918 Total Acres of both properties combined=1.97 with 300' +-/ Frontage on New haven Road Special Design District.  Rt.63 Next to J&M Automotive Close to Wall-Mart and Cross Point Plaza. Hi Traffic Count Great Location.","Unknown","No Data","Lot size: 1.41 Acres Lot features: Dry, Lightly Wooded, Highway Access, Other"
