"Price","Bed","Bath","Area","HouseURL","Description","Type","Built","Lot"
"$599,000","5 bds","3 ba","2,576 sqft","https://www.zillow.com/homedetails/299-Old-Toll-Rd-Madison-CT-06443/58913741_zpid/","Move right into this outstanding, sprawling, five-bedrooms, three full bath Cape, with hardwood floors throughout. This turn-key charming home combines the best of both worlds with an open floor plan for gatherings and the intimacy of a closed floor plan. At the heart of any home is the kitchen, and this one is equipped with a Viking stove, stainless appliances, and a granite center island for casual seating. This space encompasses the open floor concept with a separate dining area and a comfortable family room complete with a fireplace; from here you can step outside on the deck to your picturesque yard. The first floor also has a large bedroom, an office with built-in bookshelves, a split living room with French doors that lead to a deck with an oversized heated in-ground pool (redone in 2019). Access the second floor from either one of the 2 staircases, where 4 bedrooms have their unique architectural design, including a master bedroom with a beautiful brand new (2020) full bath. But wait... there’s more! The lower level offers laundry, two attached garages, and has the potential for an in-law suite.","SingleFamily","1977","65,340 sqft"
"$2,995,000","4 bds","4 ba","3,964 sqft","https://www.zillow.com/homedetails/12-Circle-Beach-Rd-Madison-CT-06443/58907685_zpid/","Well off the beaten path, with water views from every room, you will find this newly constructed  2013 Nantucket shingled home that is a world unto itself.  Where else can you find a 3,964 s.f. water area home with 140 feet of private beach, 225 feet of Neck River frontage & a new 48 ft long deep water dock, all located on 1.56 acres of land. A boaters & water enthusiast dream come true with your private beach & a deep water dock right outside your door. Add to this an updated & charming guest house with 1 bedroom, loft, kitchen & full bath. In a word, the main house is stunning, 3 levels of living offer a home of solitude, peace & understated, casual living. Home is what you feel the moment you cross the threshold-a true slice of heaven. The main house features 4 bedrooms, 3 full baths as well as an upper deck, the perfect spot to begin and end your day. Open floor plan offering thoughtfully designed & artfully executed spaces with panoramic views will tug at your heart strings. Kitchen offers thoughtfully designed white cabinetry & large center island; kitchen opens to the living room with gas fireplace & custom built-ins; 3 walls of glass brings nature to your doorstep. In these present times, where working from home is the new norm, this home offers a third level private office as well as a bonus room. House is fully wired for an elevator. Located halfway between NYC and Boston, with each only 2 hours away via car or train. First time offered, truly irreplaceable.","SingleFamily","2013","67,953 sqft"
"$1,775,000","4 bds","4 ba","2,444 sqft","https://www.zillow.com/homedetails/28-Toffee-Ln-Madison-CT-06443/58907944_zpid/","A beach home. It's all about the environment right? Large deck / patio areas for parties to spill onto.  Beautifully landscaped yard that offers so many options from a possible pool to an amazing waterfront play area. Beach access from your yard. Large windows and sliders providing all the sunshine you could ask for and, of course, two sleeping porches for those beautiful summer night sea breezes. And that's just the outside. Inside, enjoy an open floor plan conducive to large family gatherings. Thanksgiving on the water this year? First floor bedroom suite complete with full bath and unique sleeping porch awaits you or your fortunate guests. Water views from almost every corner of the first floor. Second floor embraces a large Master Bedroom Suite. Two additional second floor bedrooms share a full bath and large sleeping porch. A substantial seawall and automatic storm shutters there to protect you from those occasional tantrums Mother Nature occasionally tosses our way. Enjoy deeded access to beautiful Lee Manor Beach just two doors away. Flood insurance is a reasonable $4,800 annually. Enjoy this special place either year round or as special place to escape to or gather with loved ones!","SingleFamily","1934","10,018 sqft"
"$489,900","8 bds","6 ba","5,416 sqft","https://www.zillow.com/homedetails/283-Old-Toll-Rd-Madison-CT-06443/58913736_zpid/","***ATTENTION CASH BUYERS/BUILDERS/INVESTORS - ADDED VALUE POTENTIAL - 2 PROPERTY PACKAGE IN DESIRABLE NORTH MADISON - MUST BE SOLD TOGETHER DUE TO SHARED WELL WATER.*** This unique two-fer sale includes #283, a spacious 5-BR 1-family w potential accessory apartment on 2.76-acres, AND #281, a barn building w large storage rooms, workshop & 1-BR apartment on the adjoining 3.78-acre lot. Accessed by a shared 700-ft. paved driveway, the combined 6.54 park-like acres are backed by conservation land & located on a south-facing hilltop w an awesome view. Looking for a spacious home, enough land for a self-sufficient lifestyle, or an investment capable of providing rental income? Tremendous potential for someone with vision! This unusual property offers privacy, country living and flexibility. A major asset is its location in Madison, a town with an excellent school system & beautiful beaches. SOME ITEMS HAVE BEEN COMBINED ON THIS LISTING (COMBINED TAXES = $13,407): For individual property info please see the PREVIOUS listings at the prices of 325K and 200K in the attached supplements. Buyers are to do their own due diligence.","SingleFamily","1962","284,882 sqft"
"$1,695,000","5 bds","4 ba","3,611 sqft","https://www.zillow.com/homedetails/130-Middle-Beach-Rd-Madison-CT-06443/58908225_zpid/","Exceptional Direct Waterfront Property on sought after Middle Beach Road protected for 116 years by the stone jetty on peaceful East Wharf Beach beloved by local residents. 3600 s.f.+, totally restored and renovated, year round beach house has a large, irrigated grass front lawn leading to 75 feet of private sandy beach. The natural shallow harbor created by the jetty makes it an ideal location to launch small craft and stand up paddle boards. A spacious front porch and stone patio provide ample outdoor living space to enjoy it all. The first floor with 9 ft+ ceilings has a spacious foyer opening to a three story staircase, a living room with wood burning fireplace, a formal dining room, a sun room/office and an eat-in kitchen with granite countertops and stainless steel appliances, a built in butler's pantry, mud room/utility room and a half bath. On the second level (also with 9 ft+ ceilings) the master bedroom has two large picture windows directly facing the water and its own en suite bath.Three additional good sized bedrooms and a centrally located family bath complete this floor. The third floor has a spectacular, enormous Great Room/guest suite and features five windows with incredible views across the Sound to Long Island and a spa bathroom with walk-in shower and separate whirlpool tub. If you can make yourself leave this wonderful home it's only a short walk to the village.","SingleFamily","1904","10,018 sqft"
"$1,850,000","3 bds","4 ba","3,860 sqft","https://www.zillow.com/homedetails/24-Barberry-Ln-Madison-CT-06443/58908968_zpid/","Beautiful sandy deeded beach, minutes to town, highly desirable quiet neighborhood, flexible floor plan, and in move-in condition. This renovated Barberry Farms home has it all! The first floor has a classic but updated open floor-plan. The custom Subzero/Viking kitchen offers two ovens, warming drawer and a built-in microwave. The spacious living room with wood-burning fireplace is warm and inviting. The beautiful hardwood floors are carried through most of the home. the formal dining room is open to the living room for easy flow as is the tiled sunroom with french doors leading to an outdoor living room straight out of Dwell magazine with a trellis, outdoor fireplace and built-in Wolf grill.This area is complemented by manicured lawns and gardens and an outdoor shower for rinsing off after a day at the Barberry Farms private beach located just down the street. An intimate family room, comfortable office  and powder room with built-in washer/dryer complete the first floor. Upstairs, the master suite surpasses expectations. The large bedroom has an exceptional walk-in closet with custom built-ins. The en-suite master bath has double sinks, a whirlpool tub and steam shower. Two additional bedrooms with family bath complete the second floor. Last but not least, the lower level has a finished playroom with full bath (shower) and a storage area with separate wine cellar. This is a unique and very special property offering a rare opportunity to have it all.","SingleFamily","1954","13,939 sqft"
"$1,195,000","4 bds","4 ba","1,888 sqft","https://www.zillow.com/homedetails/91-Middle-Beach-Rd-Madison-CT-06443/58908118_zpid/","A Middle Beach Charmer! Gorgeous sandy beach! Water-views! ""The Spirit house"" cottage, built in 1904 retains a rare charm and elegance that represents the classic New England beach cottage of yesterday. This very well constructed home in ""well loved"" condition has been enjoyed year-round by only one family and their guests since purchased from original owner/ builder in 1953. Directly across the street from the beach with a direct access easement the 3 story colonial style cottage enjoys a very large living-room open to a spacious dining-room. Plenty of room for guests with 4 bedrooms plus extra rooms in the finished attic area which includes a full bathroom making a total of 3.1 bathrooms, a sleeping porch in the rear of the second floor and a wonderful second floor balcony facing the Long Island Sound. Off the kitchen is a laundry area, full bathroom and a temperature controlled wine cellar room.  Architecture enthusiasts will admire the ""good morning staircase"" off the living-room and kitchen areas.  After a long day at the beach sunset lovers can enjoy cool breezes on the large wrap-around porch while taking in the relaxing water-views. All situated on a extra large .29 acre parcel with an over-sized one car garage and ample room for a pool or further expansion if need if needed. Low taxes of appx $21K annually, extremely high rent potential if desired.","SingleFamily","1904","12,632 sqft"
"$1,495,000","5 bds","3 ba","3,170 sqft","https://www.zillow.com/homedetails/107-E-Wharf-Rd-Madison-CT-06443/58908177_zpid/","Just two houses from East Wharf Beach located in the heart of Middle Beach. Delightful c. 1930 3,170 sf  colonial with 5 bedrooms, 2 1/2 baths. Updated throughout with gorgeous white kitchen. A bright open second level family room with skylights and built ins offers water views. This gracious home works beautifully as a classic beach getaway property yet offers the distinction and style of a primary residence with five zone heating and comforts. French doors, and special custom details throughout. A roomy screened porch overlooks this unusually large and private rear yard.  Steps to sandy East Wharf Beach. Supersized lot includes a second property access from Linden Lane and 2+ car garage. Plenty of parking on both sides of this property.  Just a few blocks to the town center, convenient to everything, in an area of beautiful classic New England homes close to the center of historic Madison. An hour to Providence Int’l Airport and the same distance to the airport in Hartford. 20 minutes to New Haven.","SingleFamily","1930","20,037 sqft"
"$1,950,000","5 bds","5 ba","3,935 sqft","https://www.zillow.com/homedetails/9-Middle-Beach-Rd-Madison-CT-06443/58908048_zpid/","TWO homes grace this exceptional Middle Beach Road property in Madison overlooking Tuxis Island. With spectacular Long Island Sound views from virtually every window and deeded waterfront access, the beach and all it has to offer is just steps away.    The Main Residence, a gracious three-story offering the best in modern shorefront living while beautifully maintaining its turn of the century vintage, features an abundance of outstanding features, including: 24’ x 14’ cathedraled Great Room with gas fireplace and French Doors; large Gourmet Kitchen with SubZero, Asko, Fisher-Paykel, and JennAir appliances; Master Suite with spacious walk-in closet and marble/teak Bath with heated floor; third-floor Guest Suite with full bath and clawfoot tub; two water-view Sunrooms; a second-story Captain's Walk, and a generous Bluestone Patio with wood-burning fireplace spilling out to an expansive lawn and yard for children, pets, play, and parties.    The SECOND home, “Beach Haven,” is a separate two-story oasis with water-views perfect for guests, income, home occupation or all three, complete with its own electrical service, septic, parking, and large private fenced lawn and yard. Boasting second-story water-views, full kitchen, bath, and laundry, and an outdoor shower, too, it's ready for summer with five new hardwood doors, four new thermopane windows, and a newly renovated brick patio with rock garden.    This outstanding shoreline property is a rare gem and a must-see.","SingleFamily","1910","16,117 sqft"
"$2,000,000","3 bds","4 ba","3,336 sqft","https://www.zillow.com/homedetails/30-Toffee-Ln-Madison-CT-06443/58907943_zpid/","STUNNING DIRECT WATERFRONT BRAND NEW CONSTRUCTION. This 3 bedroom, 3.5 bath home has every upgrade imaginable; open concept with black marvin bifold doors that open the entire front of the home onto a 20x22 trek deck with cable railings, Kitchen with Medallion cabinets, quartz counters & backsplash, oversized subzero fridge and wine chiller, 6 burner wold range, 8"" white oak wide plank floors, gas fireplace, 3 bedrooms on 2nd floor (includes Master Suite), floating staircase leads to entire 3rd floor bonus room with full bath, Hunter Douglas remote controlled shades, whole house generator, multiple trek decks, sonos speaker system, 3 zones of heat / AC, 6 car parking located under the home, new 1250 gal septic, public water, propane heat, deeded access to the Lee Manor Beach, Elevation Certificate available. A MUST SEE!","SingleFamily","2020","4,791 sqft"
"$2,195,000","4 bds","4 ba","3,071 sqft","https://www.zillow.com/homedetails/27-Middle-Beach-Rd-Madison-CT-06443/58908070_zpid/","Direct Waterfront overlooking picturesque Tuxis Island along historic beloved Middle Beach Road. Steps to small sandy beach and close to popular East Wharf Beach with boat rack, gazebo and fishing pier.  A shingle style classic, this year round home speaks to the best of vintage construction and details. White and bright throughout with beautiful polished floors,the walls of windows bring in remarkable views to all parts of the home. Open the front door to a gracious foyer with a large original stone fireplace centered in your view.  To your right,  a private office behind French glass doors allows for plenty of light in your work space. An open-feel  floor plan marries an oversized family/living room with a wonderful kitchen with center island. The built in breakfast nook has its own special spot. Completing the first floor is a “holiday size"" dining room with built ins for larger scale entertaining.  The second level offers a dramatic double height master bedroom suite with large bath, walk in closet and custom built ins throughout. Step through a private access to a 2nd floor balcony for  a quiet read or a chance to enjoy the soft breeze across the water. A roomy private guest room gives access to the second floor open porch as well and is served by a second full bath. A laundry area with storage completes the second floor.  Two additional guest rooms and a full third bath are on the third level.","SingleFamily","1930","9,583 sqft"
"$2,149,000","4 bds","3 ba","3,458 sqft","https://www.zillow.com/homedetails/9-Bayview-Pl-Madison-CT-06443/58908292_zpid/","Sought after Barberry Farms at its best! Beautifully renovated, on a quiet private road, water views, deeded beach and NOT in a flood zone. This special home offers the ideal Madison lifestyle- deeded rights to one of Madison's best sandy beaches, easy access to town and amenities, and a gracious, updated home with plenty of room for all. The large back yard is ideal for entertaining, gardening, and private outdoor living so rarely available this close to the water. Completely reimagined and rebuilt in 2005, the thoughtful design has large rooms and great flow for entertaining and family living, beautifully executed by one of the Shoreline's best builders. Formal and informal spaces in this 4-bedroom home honor the rich traditional style of the turn of the century cottages of Barberry Farms while incorporating modern proportions and conveniences including an open floor plan, large family room, top-of-the-line kitchen with Viking and Sub-Zero appliances and a spacious pantry,  finished lower level and third floor for additional living area, an upstairs laundry, mudroom and detached garage. Up-to-date mechanicals include propane (natural gas available), public water, hydro-air heating and on-demand hot water. A stone's throw from a lovely deeded waterfront picnic area (in addition to the gorgeous private beach). In the heart of Barberry Farms, (""inside the pillars""), this beautiful home exemplifies the dream of living in Madison.  A very special home and property!","SingleFamily","2005","11,761 sqft"
